"Date","unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-11-27",0.03669043889818746,0.03453947368421062,0.0063638365647169515,0.0015033500823979917,0.005591420600490005,-0.00004485484153304853,0.0022993770149636328,0.003911668852957129
"2020-11-25",-0.010204231472104364,-0.013248542660307394,0.001428351248483839,0.0032927213630838947,0.0017246321341489734,0.003886576937408015,0.002987383856459469,0.002368946025245955
"2020-11-24",0.029310360329459773,0.04054779806659514,-0.006291715101864104,-0.011997708950884034,-0.007198496914095576,-0.013815232321251925,-0.011063208917318046,-0.009170450374756167
"2020-11-23",-0.0011829221970237613,-0.010322580645161339,0.007880585867492407,0.00933320683523442,0.008111432641686012,0.009795908448137491,0.009095303609427896,0.008613448770718235
"2020-11-20",-0.09881036331933657,-0.1173402868318123,0.004217617042462707,0.020730053890572142,0.006841730878838215,0.02598974057570913,0.01802572696749527,0.012548319047025913
