Bitwise Asset Management
Bitwise 10 Large Cap Crypto Index (BITX)
Data as of 07/07/2021 4pm EDT
Index Inception Date: 10/01/2017 8pm EDT
Please read important disclosures below the data.

Date,BITX,% Change
Mon Mar 09 2020 20:00:00 GMT+0000,8203.87,-6.10%
Tue Mar 10 2020 20:00:00 GMT+0000,8385.36,2.21%
Wed Mar 11 2020 20:00:00 GMT+0000,8161.77,-2.67%
Thu Mar 12 2020 20:00:00 GMT+0000,6229.16,-23.68%
Fri Mar 13 2020 20:00:00 GMT+0000,5696.45,-8.55%
Sat Mar 14 2020 20:00:00 GMT+0000,5649.7,-0.82%
Sun Mar 15 2020 20:00:00 GMT+0000,5547.57,-1.81%
Mon Mar 16 2020 20:00:00 GMT+0000,5146.07,-7.24%
Tue Mar 17 2020 20:00:00 GMT+0000,5589.47,8.62%
Wed Mar 18 2020 20:00:00 GMT+0000,5521.94,-1.21%
Thu Mar 19 2020 20:00:00 GMT+0000,6438.38,16.60%
Fri Mar 20 2020 20:00:00 GMT+0000,6358.22,-1.25%
Sat Mar 21 2020 20:00:00 GMT+0000,6401.26,0.68%
Sun Mar 22 2020 20:00:00 GMT+0000,6070.08,-5.17%
Mon Mar 23 2020 20:00:00 GMT+0000,6423.87,5.83%
Tue Mar 24 2020 20:00:00 GMT+0000,6847.56,6.60%
Wed Mar 25 2020 20:00:00 GMT+0000,6739.04,-1.58%
Thu Mar 26 2020 20:00:00 GMT+0000,6787.53,0.72%
Fri Mar 27 2020 20:00:00 GMT+0000,6820.69,0.49%
Sat Mar 28 2020 20:00:00 GMT+0000,6399.88,-6.17%
Sun Mar 29 2020 20:00:00 GMT+0000,6088.11,-4.87%
Mon Mar 30 2020 20:00:00 GMT+0000,6543.25,7.48%
Tue Mar 31 2020 20:00:00 GMT+0000,6630.88,1.34%
Wed Apr 01 2020 20:00:00 GMT+0000,6383.43,-3.73%
Thu Apr 02 2020 20:00:00 GMT+0000,6955.06,8.95%
Fri Apr 03 2020 20:00:00 GMT+0000,6946.5,-0.12%
Sat Apr 04 2020 20:00:00 GMT+0000,6936.33,-0.15%
Sun Apr 05 2020 20:00:00 GMT+0000,6973.78,0.54%
Mon Apr 06 2020 20:00:00 GMT+0000,7536.99,8.08%
Tue Apr 07 2020 20:00:00 GMT+0000,7577.53,0.54%
Wed Apr 08 2020 20:00:00 GMT+0000,7621.09,0.57%
Thu Apr 09 2020 20:00:00 GMT+0000,7569.8,-0.67%
Fri Apr 10 2020 20:00:00 GMT+0000,7172.64,-5.25%
Sat Apr 11 2020 20:00:00 GMT+0000,7067.46,-1.47%
Sun Apr 12 2020 20:00:00 GMT+0000,7404.29,4.77%
Mon Apr 13 2020 20:00:00 GMT+0000,7031.72,-5.03%
Tue Apr 14 2020 20:00:00 GMT+0000,7177.52,2.07%
Wed Apr 15 2020 20:00:00 GMT+0000,6990.15,-2.61%
Thu Apr 16 2020 20:00:00 GMT+0000,7380.99,5.59%
Fri Apr 17 2020 20:00:00 GMT+0000,7365.99,-0.20%
Sat Apr 18 2020 20:00:00 GMT+0000,7569.55,2.76%
Sun Apr 19 2020 20:00:00 GMT+0000,7479.92,-1.18%
Mon Apr 20 2020 20:00:00 GMT+0000,7058.17,-5.64%
Tue Apr 21 2020 20:00:00 GMT+0000,7193.59,1.92%
Wed Apr 22 2020 20:00:00 GMT+0000,7435.86,3.37%
Thu Apr 23 2020 20:00:00 GMT+0000,7859.63,5.70%
Fri Apr 24 2020 20:00:00 GMT+0000,7872.06,0.16%
Sat Apr 25 2020 20:00:00 GMT+0000,7917.02,0.57%
Sun Apr 26 2020 20:00:00 GMT+0000,8024.94,1.36%
Mon Apr 27 2020 20:00:00 GMT+0000,8047.78,0.28%
Tue Apr 28 2020 20:00:00 GMT+0000,8108.89,0.76%
Wed Apr 29 2020 20:00:00 GMT+0000,9091.29,12.12%
Thu Apr 30 2020 20:00:00 GMT+0000,9113.71,0.25%
Fri May 01 2020 20:00:00 GMT+0000,9004.94,-1.19%
Sat May 02 2020 20:00:00 GMT+0000,9200.13,2.17%
Sun May 03 2020 20:00:00 GMT+0000,9131.47,-0.75%
Mon May 04 2020 20:00:00 GMT+0000,9065.77,-0.72%
Tue May 05 2020 20:00:00 GMT+0000,9122.55,0.63%
Wed May 06 2020 20:00:00 GMT+0000,9398.37,3.02%
Thu May 07 2020 20:00:00 GMT+0000,9941.92,5.78%
Fri May 08 2020 20:00:00 GMT+0000,10027.81,0.86%
Sat May 09 2020 20:00:00 GMT+0000,9889,-1.38%
Sun May 10 2020 20:00:00 GMT+0000,8614.76,-12.89%
Mon May 11 2020 20:00:00 GMT+0000,8816.72,2.34%
Tue May 12 2020 20:00:00 GMT+0000,8883.04,0.75%
Wed May 13 2020 20:00:00 GMT+0000,9225.68,3.86%
Thu May 14 2020 20:00:00 GMT+0000,9664.87,4.76%
Fri May 15 2020 20:00:00 GMT+0000,9336.39,-3.40%
Sat May 16 2020 20:00:00 GMT+0000,9375.62,0.42%
Sun May 17 2020 20:00:00 GMT+0000,9758.38,4.08%
Mon May 18 2020 20:00:00 GMT+0000,9757.05,-0.01%
Tue May 19 2020 20:00:00 GMT+0000,9702.55,-0.56%
Wed May 20 2020 20:00:00 GMT+0000,9599.14,-1.07%
Thu May 21 2020 20:00:00 GMT+0000,9126.61,-4.92%
Fri May 22 2020 20:00:00 GMT+0000,9297.71,1.87%
Sat May 23 2020 20:00:00 GMT+0000,9300.09,0.03%
Sun May 24 2020 20:00:00 GMT+0000,9149.45,-1.62%
Mon May 25 2020 20:00:00 GMT+0000,9068.83,-0.88%
Tue May 26 2020 20:00:00 GMT+0000,8913.21,-1.72%
Wed May 27 2020 20:00:00 GMT+0000,9259.41,3.88%
Thu May 28 2020 20:00:00 GMT+0000,9549.91,3.14%
Fri May 29 2020 20:00:00 GMT+0000,9537.54,-0.13%
Sat May 30 2020 20:00:00 GMT+0000,9771.83,2.46%
Sun May 31 2020 20:00:00 GMT+0000,9767.47,-0.04%
Mon Jun 01 2020 20:00:00 GMT+0000,9813.51,0.47%
Tue Jun 02 2020 20:00:00 GMT+0000,9756.31,-0.58%
Wed Jun 03 2020 20:00:00 GMT+0000,9850.4,0.96%
Thu Jun 04 2020 20:00:00 GMT+0000,10051.17,2.04%
Fri Jun 05 2020 20:00:00 GMT+0000,9983.43,-0.67%
Sat Jun 06 2020 20:00:00 GMT+0000,9922.89,-0.61%
Sun Jun 07 2020 20:00:00 GMT+0000,10010.55,0.88%
Mon Jun 08 2020 20:00:00 GMT+0000,9945.07,-0.65%
Tue Jun 09 2020 20:00:00 GMT+0000,9973.26,0.28%
Wed Jun 10 2020 20:00:00 GMT+0000,10087.57,1.15%
Thu Jun 11 2020 20:00:00 GMT+0000,9482.74,-6.00%
Fri Jun 12 2020 20:00:00 GMT+0000,9641.83,1.68%
Sat Jun 13 2020 20:00:00 GMT+0000,9623.43,-0.19%
Sun Jun 14 2020 20:00:00 GMT+0000,9591.13,-0.34%
Mon Jun 15 2020 20:00:00 GMT+0000,9596.96,0.06%
Tue Jun 16 2020 20:00:00 GMT+0000,9673.3,0.80%
Wed Jun 17 2020 20:00:00 GMT+0000,9482.21,-1.98%
Thu Jun 18 2020 20:00:00 GMT+0000,9571.82,0.95%
Fri Jun 19 2020 20:00:00 GMT+0000,9478.35,-0.98%
Sat Jun 20 2020 20:00:00 GMT+0000,9456.63,-0.23%
Sun Jun 21 2020 20:00:00 GMT+0000,9511.89,0.58%
Mon Jun 22 2020 20:00:00 GMT+0000,9769.6,2.71%
Tue Jun 23 2020 20:00:00 GMT+0000,9859.87,0.92%
Wed Jun 24 2020 20:00:00 GMT+0000,9492.07,-3.73%
Thu Jun 25 2020 20:00:00 GMT+0000,9479.87,-0.13%
Fri Jun 26 2020 20:00:00 GMT+0000,9364.51,-1.22%
Sat Jun 27 2020 20:00:00 GMT+0000,9058.58,-3.27%
Sun Jun 28 2020 20:00:00 GMT+0000,9254.94,2.17%
Mon Jun 29 2020 20:00:00 GMT+0000,9306.44,0.56%
Tue Jun 30 2020 20:00:00 GMT+0000,9288.77,-0.19%
Wed Jul 01 2020 20:00:00 GMT+0000,9416.85,1.38%
Thu Jul 02 2020 20:00:00 GMT+0000,9226.77,-2.02%
Fri Jul 03 2020 20:00:00 GMT+0000,9279.11,0.57%
Sat Jul 04 2020 20:00:00 GMT+0000,9329.62,0.54%
Sun Jul 05 2020 20:00:00 GMT+0000,9218.57,-1.19%
Mon Jul 06 2020 20:00:00 GMT+0000,9540.12,3.49%
Tue Jul 07 2020 20:00:00 GMT+0000,9522.35,-0.19%
Wed Jul 08 2020 20:00:00 GMT+0000,9818.42,3.11%
Thu Jul 09 2020 20:00:00 GMT+0000,9576.96,-2.46%
Fri Jul 10 2020 20:00:00 GMT+0000,9584.43,0.08%
Sat Jul 11 2020 20:00:00 GMT+0000,9570.69,-0.14%
Sun Jul 12 2020 20:00:00 GMT+0000,9592.2,0.22%
Mon Jul 13 2020 20:00:00 GMT+0000,9596.01,0.04%
Tue Jul 14 2020 20:00:00 GMT+0000,9674.6,0.82%
Wed Jul 15 2020 20:00:00 GMT+0000,9567.9,-1.10%
Thu Jul 16 2020 20:00:00 GMT+0000,9482.49,-0.89%
Fri Jul 17 2020 20:00:00 GMT+0000,9538.54,0.59%
Sat Jul 18 2020 20:00:00 GMT+0000,9559.04,0.21%
Sun Jul 19 2020 20:00:00 GMT+0000,9550.04,-0.09%
Mon Jul 20 2020 20:00:00 GMT+0000,9509.45,-0.43%
Tue Jul 21 2020 20:00:00 GMT+0000,9741.21,2.44%
Wed Jul 22 2020 20:00:00 GMT+0000,9765.97,0.25%
Thu Jul 23 2020 20:00:00 GMT+0000,10123.39,3.66%
Fri Jul 24 2020 20:00:00 GMT+0000,10131.24,0.08%
Sat Jul 25 2020 20:00:00 GMT+0000,10325.94,1.92%
Sun Jul 26 2020 20:00:00 GMT+0000,10506.95,1.75%
Mon Jul 27 2020 20:00:00 GMT+0000,11361.77,8.14%
Tue Jul 28 2020 20:00:00 GMT+0000,11566.78,1.80%
Wed Jul 29 2020 20:00:00 GMT+0000,11763.69,1.70%
Thu Jul 30 2020 20:00:00 GMT+0000,11773.5,0.08%
Fri Jul 31 2020 20:00:00 GMT+0000,11998.92,1.91%
Sat Aug 01 2020 20:00:00 GMT+0000,12660.25,5.51%
Sun Aug 02 2020 20:00:00 GMT+0000,12124.52,-4.23%
Mon Aug 03 2020 20:00:00 GMT+0000,12441.84,2.62%
Tue Aug 04 2020 20:00:00 GMT+0000,12227.44,-1.72%
Wed Aug 05 2020 20:00:00 GMT+0000,12652.13,3.47%
Thu Aug 06 2020 20:00:00 GMT+0000,12853.24,1.59%
Fri Aug 07 2020 20:00:00 GMT+0000,12377.22,-3.70%
Sat Aug 08 2020 20:00:00 GMT+0000,12675.91,2.41%
Sun Aug 09 2020 20:00:00 GMT+0000,12622.57,-0.42%
Mon Aug 10 2020 20:00:00 GMT+0000,12867.49,1.94%
Tue Aug 11 2020 20:00:00 GMT+0000,12350.2,-4.02%
Wed Aug 12 2020 20:00:00 GMT+0000,12554.83,1.66%
Thu Aug 13 2020 20:00:00 GMT+0000,12573.16,0.15%
Fri Aug 14 2020 20:00:00 GMT+0000,13085.82,4.08%
Sat Aug 15 2020 20:00:00 GMT+0000,13136.44,0.39%
Sun Aug 16 2020 20:00:00 GMT+0000,13107.48,-0.22%
Mon Aug 17 2020 20:00:00 GMT+0000,13634.53,4.02%
Tue Aug 18 2020 20:00:00 GMT+0000,13189.47,-3.26%
Wed Aug 19 2020 20:00:00 GMT+0000,12676.66,-3.89%
Thu Aug 20 2020 20:00:00 GMT+0000,12969.5,2.31%
Fri Aug 21 2020 20:00:00 GMT+0000,12680.13,-2.23%
Sat Aug 22 2020 20:00:00 GMT+0000,12585.01,-0.75%
Sun Aug 23 2020 20:00:00 GMT+0000,12687.72,0.82%
Mon Aug 24 2020 20:00:00 GMT+0000,12791.02,0.81%
Tue Aug 25 2020 20:00:00 GMT+0000,12233.02,-4.36%
Wed Aug 26 2020 20:00:00 GMT+0000,12427.89,1.59%
Thu Aug 27 2020 20:00:00 GMT+0000,12121.26,-2.47%
Fri Aug 28 2020 20:00:00 GMT+0000,12467.07,2.85%
Sat Aug 29 2020 20:00:00 GMT+0000,12553.43,0.69%
Sun Aug 30 2020 20:00:00 GMT+0000,12782.35,1.82%
Mon Aug 31 2020 20:00:00 GMT+0000,12904.84,0.96%
Tue Sep 01 2020 20:00:00 GMT+0000,13298.72,3.05%
Wed Sep 02 2020 20:00:00 GMT+0000,12556.09,-5.58%
Thu Sep 03 2020 20:00:00 GMT+0000,11731.62,-6.57%
Fri Sep 04 2020 20:00:00 GMT+0000,11551.43,-1.54%
Sat Sep 05 2020 20:00:00 GMT+0000,10619.2,-8.07%
Sun Sep 06 2020 20:00:00 GMT+0000,11075.41,4.30%
Mon Sep 07 2020 20:00:00 GMT+0000,10907.81,-1.51%
Tue Sep 08 2020 20:00:00 GMT+0000,10703.47,-1.87%
Wed Sep 09 2020 20:00:00 GMT+0000,11090.39,3.61%
Thu Sep 10 2020 20:00:00 GMT+0000,11117.63,0.25%
Fri Sep 11 2020 20:00:00 GMT+0000,11186.04,0.62%
Sat Sep 12 2020 20:00:00 GMT+0000,11392.42,1.84%
Sun Sep 13 2020 20:00:00 GMT+0000,11133.47,-2.27%
Mon Sep 14 2020 20:00:00 GMT+0000,11488.14,3.19%
Tue Sep 15 2020 20:00:00 GMT+0000,11512.66,0.21%
Wed Sep 16 2020 20:00:00 GMT+0000,11656.46,1.25%
Thu Sep 17 2020 20:00:00 GMT+0000,11746.22,0.77%
Fri Sep 18 2020 20:00:00 GMT+0000,11627.64,-1.01%
Sat Sep 19 2020 20:00:00 GMT+0000,11805.32,1.53%
Sun Sep 20 2020 20:00:00 GMT+0000,11568.58,-2.01%
Mon Sep 21 2020 20:00:00 GMT+0000,11066.2,-4.34%
Tue Sep 22 2020 20:00:00 GMT+0000,11065.77,0.00%
Wed Sep 23 2020 20:00:00 GMT+0000,10782.78,-2.56%
Thu Sep 24 2020 20:00:00 GMT+0000,11213.42,3.99%
Fri Sep 25 2020 20:00:00 GMT+0000,11370.42,1.40%
Sat Sep 26 2020 20:00:00 GMT+0000,11347.28,-0.20%
Sun Sep 27 2020 20:00:00 GMT+0000,11386.94,0.35%
Mon Sep 28 2020 20:00:00 GMT+0000,11543.78,1.38%
Tue Sep 29 2020 20:00:00 GMT+0000,11380.96,-1.41%
Wed Sep 30 2020 20:00:00 GMT+0000,11352.72,-0.25%
Thu Oct 01 2020 20:00:00 GMT+0000,11261.56,-0.80%
Fri Oct 02 2020 20:00:00 GMT+0000,11094.57,-1.48%
Sat Oct 03 2020 20:00:00 GMT+0000,11204.49,0.99%
Sun Oct 04 2020 20:00:00 GMT+0000,11317.94,1.01%
Mon Oct 05 2020 20:00:00 GMT+0000,11356.91,0.34%
Tue Oct 06 2020 20:00:00 GMT+0000,11162.11,-1.72%
Wed Oct 07 2020 20:00:00 GMT+0000,11237.02,0.67%
Thu Oct 08 2020 20:00:00 GMT+0000,11498.48,2.33%
Fri Oct 09 2020 20:00:00 GMT+0000,11694.53,1.71%
Sat Oct 10 2020 20:00:00 GMT+0000,12031.42,2.88%
Sun Oct 11 2020 20:00:00 GMT+0000,12003.6,-0.23%
Mon Oct 12 2020 20:00:00 GMT+0000,12269.24,2.21%
Tue Oct 13 2020 20:00:00 GMT+0000,12093.02,-1.44%
Wed Oct 14 2020 20:00:00 GMT+0000,12021.71,-0.59%
Thu Oct 15 2020 20:00:00 GMT+0000,12180.9,1.32%
Fri Oct 16 2020 20:00:00 GMT+0000,11920.93,-2.13%
Sat Oct 17 2020 20:00:00 GMT+0000,11951.67,0.26%
Sun Oct 18 2020 20:00:00 GMT+0000,12076.4,1.04%
Mon Oct 19 2020 20:00:00 GMT+0000,12314.48,1.97%
Tue Oct 20 2020 20:00:00 GMT+0000,12403.23,0.72%
Wed Oct 21 2020 20:00:00 GMT+0000,13183.17,6.29%
Thu Oct 22 2020 20:00:00 GMT+0000,13673.84,3.72%
Fri Oct 23 2020 20:00:00 GMT+0000,13492.24,-1.33%
Sat Oct 24 2020 20:00:00 GMT+0000,13710.15,1.62%
Sun Oct 25 2020 20:00:00 GMT+0000,13607.71,-0.75%
Mon Oct 26 2020 20:00:00 GMT+0000,13452.36,-1.14%
Tue Oct 27 2020 20:00:00 GMT+0000,14067.14,4.57%
Wed Oct 28 2020 20:00:00 GMT+0000,13536.92,-3.77%
Thu Oct 29 2020 20:00:00 GMT+0000,13798.27,1.93%
Fri Oct 30 2020 20:00:00 GMT+0000,13781.36,-0.12%
Sat Oct 31 2020 20:00:00 GMT+0000,14004.79,1.62%
Sun Nov 01 2020 21:00:00 GMT+0000,14071.92,0.48%
Mon Nov 02 2020 21:00:00 GMT+0000,13885.78,-1.32%
Tue Nov 03 2020 21:00:00 GMT+0000,13890.5,0.03%
Wed Nov 04 2020 21:00:00 GMT+0000,14217.83,2.36%
Thu Nov 05 2020 21:00:00 GMT+0000,15157.85,6.61%
Fri Nov 06 2020 21:00:00 GMT+0000,15666.8,3.36%
Sat Nov 07 2020 21:00:00 GMT+0000,15111.32,-3.55%
Sun Nov 08 2020 21:00:00 GMT+0000,15636.01,3.47%
Mon Nov 09 2020 21:00:00 GMT+0000,15592.07,-0.28%
Tue Nov 10 2020 21:00:00 GMT+0000,15549.24,-0.27%
Wed Nov 11 2020 21:00:00 GMT+0000,15978.13,2.76%
Thu Nov 12 2020 21:00:00 GMT+0000,16259.4,1.76%
Fri Nov 13 2020 21:00:00 GMT+0000,16416.91,0.97%
Sat Nov 14 2020 21:00:00 GMT+0000,16203.79,-1.30%
Sun Nov 15 2020 21:00:00 GMT+0000,15983.9,-1.36%
Mon Nov 16 2020 21:00:00 GMT+0000,16920.54,5.86%
Tue Nov 17 2020 21:00:00 GMT+0000,17753.75,4.92%
Wed Nov 18 2020 21:00:00 GMT+0000,17623.77,-0.73%
Thu Nov 19 2020 21:00:00 GMT+0000,18026.97,2.29%
Fri Nov 20 2020 21:00:00 GMT+0000,18726.37,3.88%
Sat Nov 21 2020 21:00:00 GMT+0000,19155.62,2.29%
Sun Nov 22 2020 21:00:00 GMT+0000,19316.13,0.84%
Mon Nov 23 2020 21:00:00 GMT+0000,19529.01,1.10%
Tue Nov 24 2020 21:00:00 GMT+0000,20578.21,5.37%
Wed Nov 25 2020 21:00:00 GMT+0000,20555.19,-0.11%
Thu Nov 26 2020 21:00:00 GMT+0000,18117.54,-11.86%
Fri Nov 27 2020 21:00:00 GMT+0000,18042.78,-0.41%
Sat Nov 28 2020 21:00:00 GMT+0000,18824.4,4.33%
Sun Nov 29 2020 21:00:00 GMT+0000,19313.8,2.60%
Mon Nov 30 2020 21:00:00 GMT+0000,20644.19,6.89%
Tue Dec 01 2020 21:00:00 GMT+0000,20195.81,-2.17%
Wed Dec 02 2020 21:00:00 GMT+0000,20243.32,0.24%
Thu Dec 03 2020 21:00:00 GMT+0000,20560.46,1.57%
Fri Dec 04 2020 21:00:00 GMT+0000,19968.66,-2.88%
Sat Dec 05 2020 21:00:00 GMT+0000,20079.66,0.56%
Sun Dec 06 2020 21:00:00 GMT+0000,20230.98,0.75%
Mon Dec 07 2020 21:00:00 GMT+0000,20068.05,-0.81%
Tue Dec 08 2020 21:00:00 GMT+0000,19572.8,-2.47%
Wed Dec 09 2020 21:00:00 GMT+0000,19321.81,-1.28%
Thu Dec 10 2020 21:00:00 GMT+0000,19297.92,-0.12%
Fri Dec 11 2020 21:00:00 GMT+0000,18867.47,-2.23%
Sat Dec 12 2020 21:00:00 GMT+0000,19537.65,3.55%
Sun Dec 13 2020 21:00:00 GMT+0000,19972.56,2.23%
Mon Dec 14 2020 21:00:00 GMT+0000,19961.47,-0.06%
Tue Dec 15 2020 21:00:00 GMT+0000,20204.2,1.22%
Wed Dec 16 2020 21:00:00 GMT+0000,21532.75,6.58%
Thu Dec 17 2020 21:00:00 GMT+0000,23371.92,8.54%
Fri Dec 18 2020 21:00:00 GMT+0000,23351.72,-0.09%
Sat Dec 19 2020 21:00:00 GMT+0000,24447.94,4.69%
Sun Dec 20 2020 21:00:00 GMT+0000,24562.07,0.47%
Mon Dec 21 2020 21:00:00 GMT+0000,23061.66,-6.11%
Tue Dec 22 2020 21:00:00 GMT+0000,23513.11,1.96%
Wed Dec 23 2020 21:00:00 GMT+0000,22991.77,-2.22%
Thu Dec 24 2020 21:00:00 GMT+0000,23056.25,0.28%
Fri Dec 25 2020 21:00:00 GMT+0000,23939.67,3.83%
Sat Dec 26 2020 21:00:00 GMT+0000,25707.12,7.38%
Sun Dec 27 2020 21:00:00 GMT+0000,25565.79,-0.55%
Mon Dec 28 2020 21:00:00 GMT+0000,26482.13,3.58%
Tue Dec 29 2020 21:00:00 GMT+0000,26536.79,0.21%
Wed Dec 30 2020 21:00:00 GMT+0000,28114.73,5.95%
Thu Dec 31 2020 21:00:00 GMT+0000,28364.86,0.89%
Fri Jan 01 2021 21:00:00 GMT+0000,28381.64,0.06%
Sat Jan 02 2021 21:00:00 GMT+0000,28729.07,1.22%
Sun Jan 03 2021 21:00:00 GMT+0000,32902.08,14.53%
Mon Jan 04 2021 21:00:00 GMT+0000,31632.88,-3.86%
Tue Jan 05 2021 21:00:00 GMT+0000,34414.41,8.79%
Wed Jan 06 2021 21:00:00 GMT+0000,36851.82,7.08%
Thu Jan 07 2021 21:00:00 GMT+0000,39480.22,7.13%
Fri Jan 08 2021 21:00:00 GMT+0000,38782.52,-1.77%
Sat Jan 09 2021 21:00:00 GMT+0000,41002.4,5.72%
Sun Jan 10 2021 21:00:00 GMT+0000,38293.32,-6.61%
Mon Jan 11 2021 21:00:00 GMT+0000,33389.87,-12.80%
Tue Jan 12 2021 21:00:00 GMT+0000,34588.09,3.59%
Wed Jan 13 2021 21:00:00 GMT+0000,36402.17,5.24%
Thu Jan 14 2021 21:00:00 GMT+0000,39411.04,8.27%
Fri Jan 15 2021 21:00:00 GMT+0000,36062.92,-8.50%
Sat Jan 16 2021 21:00:00 GMT+0000,37818.19,4.87%
Mon Jan 18 2021 21:00:00 GMT+0000,37147.74,-1.77%
Sun Jan 17 2021 21:00:00 GMT+0000,37139.45,-0.02%
Tue Jan 19 2021 21:00:00 GMT+0000,38260.82,3.02%
Wed Jan 20 2021 21:00:00 GMT+0000,36701.5,-4.08%
Thu Jan 21 2021 21:00:00 GMT+0000,33404.43,-8.98%
Fri Jan 22 2021 21:00:00 GMT+0000,35085.16,5.03%
Sat Jan 23 2021 21:00:00 GMT+0000,34080.28,-2.86%
Sun Jan 24 2021 21:00:00 GMT+0000,34075.4,-0.01%
Mon Jan 25 2021 21:00:00 GMT+0000,35592.33,4.45%
Tue Jan 26 2021 21:00:00 GMT+0000,34221.18,-3.85%
Wed Jan 27 2021 21:00:00 GMT+0000,33591.92,-1.84%
Thu Jan 28 2021 21:00:00 GMT+0000,34703.02,3.31%
Fri Jan 29 2021 21:00:00 GMT+0000,36386,4.85%
Sat Jan 30 2021 21:00:00 GMT+0000,36287.41,-0.27%
Sun Jan 31 2021 21:00:00 GMT+0000,34865.38,-3.92%
Mon Feb 01 2021 21:00:00 GMT+0000,35793.07,2.66%
Tue Feb 02 2021 21:00:00 GMT+0000,38431.55,7.37%
Wed Feb 03 2021 21:00:00 GMT+0000,40097.12,4.33%
Thu Feb 04 2021 21:00:00 GMT+0000,40697.95,1.50%
Fri Feb 05 2021 21:00:00 GMT+0000,41233.63,1.32%
Sat Feb 06 2021 21:00:00 GMT+0000,42941.51,4.14%
Sun Feb 07 2021 21:00:00 GMT+0000,41052.17,-4.40%
Mon Feb 08 2021 21:00:00 GMT+0000,46423.2,13.08%
Tue Feb 09 2021 21:00:00 GMT+0000,49135.2,5.84%
Wed Feb 10 2021 21:00:00 GMT+0000,46803.84,-4.74%
Thu Feb 11 2021 21:00:00 GMT+0000,49247.87,5.22%
Fri Feb 12 2021 21:00:00 GMT+0000,50401.63,2.34%
Sat Feb 13 2021 21:00:00 GMT+0000,49879.96,-1.04%
Sun Feb 14 2021 21:00:00 GMT+0000,51510.85,3.27%
Mon Feb 15 2021 21:00:00 GMT+0000,51231.01,-0.54%
Tue Feb 16 2021 21:00:00 GMT+0000,50830.15,-0.78%
Wed Feb 17 2021 21:00:00 GMT+0000,54144.39,6.52%
Thu Feb 18 2021 21:00:00 GMT+0000,54593.42,0.83%
Fri Feb 19 2021 21:00:00 GMT+0000,57289.9,4.94%
Sat Feb 20 2021 21:00:00 GMT+0000,58748.45,2.55%
Sun Feb 21 2021 21:00:00 GMT+0000,59151.56,0.69%
Mon Feb 22 2021 21:00:00 GMT+0000,54985.91,-7.04%
Tue Feb 23 2021 21:00:00 GMT+0000,48335.06,-12.10%
Wed Feb 24 2021 21:00:00 GMT+0000,49995.9,3.44%
Thu Feb 25 2021 21:00:00 GMT+0000,49882.39,-0.23%
Fri Feb 26 2021 21:00:00 GMT+0000,46679.8,-6.42%
Sat Feb 27 2021 21:00:00 GMT+0000,48082.31,3.00%
Sun Feb 28 2021 21:00:00 GMT+0000,45451.79,-5.47%
Mon Mar 01 2021 21:00:00 GMT+0000,49047.01,7.91%
Tue Mar 02 2021 21:00:00 GMT+0000,48001.2,-2.13%
Wed Mar 03 2021 21:00:00 GMT+0000,51100.08,6.46%
Thu Mar 04 2021 21:00:00 GMT+0000,48899.73,-4.31%
Fri Mar 05 2021 21:00:00 GMT+0000,49700.64,1.64%
Sat Mar 06 2021 21:00:00 GMT+0000,49779.73,0.16%
Sun Mar 07 2021 21:00:00 GMT+0000,51059.17,2.57%
Mon Mar 08 2021 21:00:00 GMT+0000,53126.83,4.05%
Tue Mar 09 2021 21:00:00 GMT+0000,55610.93,4.68%
Wed Mar 10 2021 21:00:00 GMT+0000,56901.09,2.32%
Thu Mar 11 2021 21:00:00 GMT+0000,57896.06,1.75%
Fri Mar 12 2021 21:00:00 GMT+0000,56901.14,-1.72%
Sat Mar 13 2021 21:00:00 GMT+0000,61671.39,8.38%
Sun Mar 14 2021 20:00:00 GMT+0000,60120.18,-2.52%
Mon Mar 15 2021 20:00:00 GMT+0000,57027.38,-5.14%
Tue Mar 16 2021 20:00:00 GMT+0000,56299.65,-1.28%
Wed Mar 17 2021 20:00:00 GMT+0000,58327.4,3.60%
Thu Mar 18 2021 20:00:00 GMT+0000,57514.99,-1.39%
Fri Mar 19 2021 20:00:00 GMT+0000,59156.98,2.85%
Sat Mar 20 2021 20:00:00 GMT+0000,59670.79,0.87%
Sun Mar 21 2021 20:00:00 GMT+0000,58029.68,-2.75%
Mon Mar 22 2021 20:00:00 GMT+0000,56018.09,-3.47%
Tue Mar 23 2021 20:00:00 GMT+0000,55289.81,-1.30%
Wed Mar 24 2021 20:00:00 GMT+0000,54590.27,-1.27%
Thu Mar 25 2021 20:00:00 GMT+0000,52311.03,-4.18%
Fri Mar 26 2021 20:00:00 GMT+0000,54050.67,3.33%
Sat Mar 27 2021 20:00:00 GMT+0000,55805.09,3.25%
Sun Mar 28 2021 20:00:00 GMT+0000,55189.82,-1.10%
Mon Mar 29 2021 20:00:00 GMT+0000,57941.06,4.99%
Tue Mar 30 2021 20:00:00 GMT+0000,59327.98,2.39%
Wed Mar 31 2021 20:00:00 GMT+0000,59102.71,-0.38%
Thu Apr 01 2021 20:00:00 GMT+0000,59910.87,1.37%
Fri Apr 02 2021 20:00:00 GMT+0000,60332.75,0.70%
Sat Apr 03 2021 20:00:00 GMT+0000,60341,0.01%
Sun Apr 04 2021 20:00:00 GMT+0000,59686.33,-1.08%
Mon Apr 05 2021 20:00:00 GMT+0000,60816.6,1.89%
Tue Apr 06 2021 20:00:00 GMT+0000,60447.69,-0.61%
