,Date,CRIX,future,log return CRIX,log return future
270,2020-01-09 00:00:00+00:00,17370.9401388683,8210.0,-0.013508233334200528,-0.01690861539842726
271,2020-01-08 00:00:00+00:00,17607.1828701642,8350.0,0.035333176213755375,0.05413375708320157
272,2020-01-07 00:00:00+00:00,16995.9275622405,7910.0,0.05709342899220365,0.05189231600351905
273,2020-01-06 00:00:00+00:00,16052.7525161215,7510.0,0.05742944392610748,0.06320784895186618
274,2020-01-03 00:00:00+00:00,15156.8244197241,7050.0,-0.0322381550901149,-0.03210324538441731
275,2020-01-02 00:00:00+00:00,15653.4140345525,7280.0,-0.006474452022175916,-0.00888894741724604
276,2019-12-31 00:00:00+00:00,15755.0901059498,7345.0,-0.01971122061227443,-0.019548987903287494
277,2019-12-30 00:00:00+00:00,16068.7230522494,7490.0,0.03205766972612189,0.04018245718979704
278,2019-12-27 00:00:00+00:00,15561.7665730169,7195.0,0.002344986910000177,-0.0034686125654037445
279,2019-12-26 00:00:00+00:00,15525.3171874755,7220.0,-0.016929160459220317,-0.01512056299382522
280,2019-12-24 00:00:00+00:00,15790.385131604,7330.0,-0.018275484494135213,-0.012203541280729003
281,2019-12-23 00:00:00+00:00,16081.6151493748,7420.0,0.04013134964086095,0.03566907620673493
282,2019-12-20 00:00:00+00:00,15449.0166439688,7160.0,-0.015861084907779162,-0.016620881236040407
283,2019-12-19 00:00:00+00:00,15696.0084093441,7280.0,0.08401358400254814,0.10185628414476632
284,2019-12-18 00:00:00+00:00,14431.2046926301,6575.0,-0.05288301966213289,-0.04534407388142407
285,2019-12-17 00:00:00+00:00,15214.9100932639,6880.0,-0.038063987979622134,-0.034289073478632075
286,2019-12-16 00:00:00+00:00,15805.213630643,7120.0,-0.011526394078546694,-0.013254466801949815
287,2019-12-13 00:00:00+00:00,15988.4447196804,7215.0,0.0029694617387036044,0.0006932409289764863
288,2019-12-12 00:00:00+00:00,15941.0380657812,7210.0,-0.007087390190114549,-0.005532517569725667
289,2019-12-11 00:00:00+00:00,16054.419738058,7250.0,-0.01476088285899135,-0.013018340759257273
290,2019-12-10 00:00:00+00:00,16293.1547825035,7345.0,-0.02021778961619139,-0.030173257823516764
291,2019-12-09 00:00:00+00:00,16625.9189005953,7570.0,0.018763896956799576,0.01799448753723906
292,2019-12-06 00:00:00+00:00,16316.8605092554,7435.0,0.019621652528250804,0.024507693575967132
293,2019-12-05 00:00:00+00:00,15999.8173691366,7255.0,-0.010824876008424801,-0.01096652525879387
294,2019-12-04 00:00:00+00:00,16173.9542127723,7335.0,-0.0036183221876077754,-0.0047602946063002305
295,2019-12-03 00:00:00+00:00,16232.5827947462,7370.0,-0.013151849414592943,-0.012807724789908445
296,2019-12-02 00:00:00+00:00,16447.4813383199,7465.0,-0.0031119458767660943,-0.009996751028711039
297,2019-11-29 00:00:00+00:00,16498.7447331385,7540.0,0.03164761401656348,0.050316527408335684
298,2019-11-27 00:00:00+00:00,15984.7746882925,7170.0,0.01051515770436981,-0.006949298293205917
299,2019-11-26 00:00:00+00:00,15817.5728788757,7220.0,0.01757937023859559,0.025957262338382442
300,2019-11-25 00:00:00+00:00,15541.9397358018,7035.0,-0.09139185271367531,-0.08446133854329468
301,2019-11-22 00:00:00+00:00,17029.2765352013,7655.0,-0.059177123488966824,-0.06265889814312424
302,2019-11-21 00:00:00+00:00,18067.4347999517,8150.0,-0.006098994016011071,-0.000613308820205833
303,2019-11-20 00:00:00+00:00,18177.9646946429,8155.0,-0.011874490139748324,-0.012187841299114177
304,2019-11-19 00:00:00+00:00,18395.1054234304,8255.0,-0.037723409095575304,-0.03977965862407269
305,2019-11-18 00:00:00+00:00,19102.2862860154,8590.0,-0.017733356374146934,-0.011574203281136678
306,2019-11-15 00:00:00+00:00,19444.0553361171,8690.0,-0.013626490361418582,-0.02050185704418747
307,2019-11-14 00:00:00+00:00,19710.8229944041,8870.0,-0.00045876484829789033,-0.0005635390399913477
308,2019-11-13 00:00:00+00:00,19719.8677016632,8875.0,0.005480768827643102,0.015900391775459596
309,2019-11-12 00:00:00+00:00,19612.0833059663,8735.0,-0.028475036043633644,-0.05023377508106912
310,2019-11-11 00:00:00+00:00,20178.5651037229,9185.0,-0.01355750955410625,-0.01994137758324188
311,2019-11-08 00:00:00+00:00,20453.9990733858,9370.0,-0.01657522179369607,-0.01693162141577996
312,2019-11-07 00:00:00+00:00,20795.8539783562,9530.0,0.008019393468477076,0.0010498688628367949
313,2019-11-06 00:00:00+00:00,20629.7507565201,9520.0,-0.0011312859780478466,-0.00836824967051658
314,2019-11-05 00:00:00+00:00,20653.1021103207,9600.0,0.018980145108595126,0.029600469776290682
315,2019-11-04 00:00:00+00:00,20264.7999083472,9320.0,0.005002155864159911,0.007539077173165914
316,2019-11-01 00:00:00+00:00,20163.6853269348,9250.0,-0.0013661030004504195,-0.005928338569880278
317,2019-10-31 00:00:00+00:00,20191.2498216427,9305.0,-0.02577855165706434,-0.03225233288798705
318,2019-10-30 00:00:00+00:00,20718.5179033022,9610.0,0.02524071982064941,-0.005706889678093052
319,2019-10-29 00:00:00+00:00,20202.112239429,9665.0,-0.02497691368206089,-0.007730004994149473
320,2019-10-28 00:00:00+00:00,20713.0529519724,9740.0,0.2202661984168633,0.26200498609988265
321,2019-10-25 00:00:00+00:00,16618.1900324243,7495.0,-0.003180030112926043,-0.0006668889877037677
322,2019-10-24 00:00:00+00:00,16671.1204927733,7500.0,-0.07151787833441389,-0.09044990292207214
323,2019-10-23 00:00:00+00:00,17907.0732595987,8210.0,-0.020308776091930273,-0.01690861539842726
324,2019-10-22 00:00:00+00:00,18274.4619812742,8350.0,0.0008898855079438541,-0.0005986231845928798
325,2019-10-21 00:00:00+00:00,18258.2070359844,8355.0,0.01069992879015835,0.020556951224258838
326,2019-10-18 00:00:00+00:00,18063.8869801902,8185.0,0.013316994126263602,0.007973056649511591
327,2019-10-17 00:00:00+00:00,17824.9249627651,8120.0,-0.021806575377491304,-0.020719814973616985
328,2019-10-16 00:00:00+00:00,18217.8946216327,8290.0,-0.019716070263523996,-0.021480539516759396
329,2019-10-15 00:00:00+00:00,18580.6441590359,8470.0,0.00946791740084846,0.008298802814695064
330,2019-10-14 00:00:00+00:00,18405.5543308395,8400.0,-0.02939756043630323,-0.027012799246068645
331,2019-10-11 00:00:00+00:00,18954.6644300406,8630.0,-0.005715720101344439,-0.008653068124815819
332,2019-10-10 00:00:00+00:00,19063.314196571,8705.0,0.046630311341062596,0.047642058417600025
333,2019-10-09 00:00:00+00:00,18194.7929966913,8300.0,0.0004054439065344911,-0.005407042311246166
334,2019-10-08 00:00:00+00:00,18187.4175240114,8345.0,0.04175557975015427,0.030415969984199966
335,2019-10-07 00:00:00+00:00,17443.628105359,8095.0,-0.032464290177719714,-0.00861013929282995
336,2019-10-04 00:00:00+00:00,18019.2155777596,8165.0,-0.02056771214098407,-0.021206489948226936
337,2019-10-03 00:00:00+00:00,18393.6672233095,8340.0,0.0,-0.008952611272113938
338,2019-10-02 00:00:00+00:00,18393.6672233095,8415.0,0.008989333184199162,0.005361943141385373
339,2019-10-01 00:00:00+00:00,18229.0613770139,8370.0,0.031633438583273436,0.02235067367828567
340,2019-09-30 00:00:00+00:00,17661.4387443565,8185.0,-0.002446433966996109,0.012292717794028052
341,2019-09-27 00:00:00+00:00,17704.6991833341,8085.0,-0.03978934788100537,-0.05181882108558142
342,2019-09-26 00:00:00+00:00,18423.360335165,8515.0,-0.031355801324076726,-0.018039476677798896
343,2019-09-25 00:00:00+00:00,19010.1917668513,8670.0,-0.10726855628909164,-0.11944767526224087
344,2019-09-24 00:00:00+00:00,21162.7762351146,9770.0,-0.038349646154312515,-0.03569114693791146
345,2019-09-23 00:00:00+00:00,21990.1240681292,10125.0,-0.02682697161208526,-0.002958582039745154
346,2019-09-20 00:00:00+00:00,22588.0367366386,10155.0,0.009556930438602191,-0.01563295149086711
347,2019-09-19 00:00:00+00:00,22373.1927007826,10315.0,0.0030792800933450632,0.006321440938797966
348,2019-09-18 00:00:00+00:00,22304.4053360093,10250.0,0.007418061135706767,-0.005351508758005131
349,2019-09-17 00:00:00+00:00,22139.5620582977,10305.0,0.0017967067236989956,-0.0029069787913092726
350,2019-09-16 00:00:00+00:00,22099.8194718652,10335.0,-0.0015295642651745604,-0.013932485759164536
351,2019-09-13 00:00:00+00:00,22133.6484311844,10480.0,0.021263678695118273,0.031010236742560218
352,2019-09-12 00:00:00+00:00,21667.9741624609,10160.0,0.001014855316373858,0.001477468872557766
353,2019-09-11 00:00:00+00:00,21645.9954581759,10145.0,-0.017701720772057818,-0.02097126355355892
354,2019-09-10 00:00:00+00:00,22032.5783219427,10360.0,-0.005244625617352744,-0.012470185576868804
355,2019-09-09 00:00:00+00:00,22148.434492183,10490.0,-0.007235201677059407,-0.013728026243994685
356,2019-09-06 00:00:00+00:00,22309.2639979267,10635.0,-0.0013197316333379617,-0.014469330617842786
357,2019-09-05 00:00:00+00:00,22338.7256758193,10790.0,-0.008219262307640552,-0.004623216741456853
358,2019-09-04 00:00:00+00:00,22523.0901538563,10840.0,0.02872058925434016,0.10137094461499599
359,2019-09-03 00:00:00+00:00,21885.4147719606,9795.0,0.07455488079240494,0.021151162501157252
360,2019-08-30 00:00:00+00:00,20313.0907351079,9590.0,-0.02475733400826288,-0.023190938833077542
361,2019-08-29 00:00:00+00:00,20822.2656064295,9815.0,-0.04758765165453847,-0.047746512751328414
362,2019-08-28 00:00:00+00:00,21837.1037013077,10295.0,-0.013969837841424505,-0.014943637931067195
363,2019-08-27 00:00:00+00:00,22144.3052810557,10450.0,0.020829243490111966,0.03604871576759754
364,2019-08-26 00:00:00+00:00,21687.8267098549,10080.0,-0.007311737656373882,-0.021105077836530223
365,2019-08-23 00:00:00+00:00,21846.9835565859,10295.0,0.005062850967600934,0.011233329357376006
366,2019-08-22 00:00:00+00:00,21736.655058784,10180.0,-0.05585696963713225,-0.07200078587145843
367,2019-08-21 00:00:00+00:00,22985.3482045326,10940.0,-0.01724705814531923,0.007339482488045748
368,2019-08-20 00:00:00+00:00,23385.2162027687,10860.0,0.05004342525090177,0.025648409918960974
369,2019-08-19 00:00:00+00:00,22243.7397894297,10585.0,0.009148227945015458,0.004260361473612103
370,2019-08-16 00:00:00+00:00,22041.1769457264,10540.0,0.025279012153991108,0.01964134997948473
371,2019-08-15 00:00:00+00:00,21490.9812663724,10335.0,-0.09276593892505047,-0.07005664993454319
372,2019-08-14 00:00:00+00:00,23580.0097848084,11085.0,-0.035624004054466765,-0.04928406026802954
373,2019-08-13 00:00:00+00:00,24435.165753031,11645.0,-0.015704788436206374,-0.01025211884302153
374,2019-08-12 00:00:00+00:00,24821.9440476677,11765.0,-0.03275347885800671,-0.021858793812499073
375,2019-08-09 00:00:00+00:00,25648.4100007355,12025.0,-0.0005758199360087515,-0.019761861718627753
376,2019-08-08 00:00:00+00:00,25663.1831194608,12265.0,0.03418994010680422,0.03737976707158149
377,2019-08-07 00:00:00+00:00,24800.5904473699,11815.0,-0.030248154933479748,-0.028370697129215576
378,2019-08-06 00:00:00+00:00,25562.223476076,12155.0,0.06680481507908967,0.08585277988359089
379,2019-08-05 00:00:00+00:00,23910.3352117836,11155.0,0.046122318567524835,0.04820763553063922
380,2019-08-02 00:00:00+00:00,22832.5804379519,10630.0,0.022130362545778298,0.038844490424991045
381,2019-08-01 00:00:00+00:00,22332.8372991482,10225.0,0.04716273887913763,0.03837999086470333
