,copula,risk_measure,h,file,HE,likelihood,AIC,AIC_selected
1028,Clayton,VaR q=0.05,0.8500976562499999,18.csv,0.49120727143440435,127.43762633251885,-252.8752526650377,0
1029,Clayton,ES q=0.05,0.9646484375,21.csv,0.4375567147551319,120.20555608354859,-238.41111216709717,0
1030,Clayton,VaR q=0.01,0.7400390625,63.csv,0.1993178238062122,126.02826295400423,-250.05652590800847,0
1031,Clayton,VaR q=0.05,0.8655273437499998,21.csv,0.5010417439940846,120.20555608354859,-238.41111216709717,0
1032,Clayton,ERM k=10,0.7695312499999998,48.csv,0.34451100191837225,122.00490857245268,-242.00981714490536,0
1033,Clayton,VaR q=0.05,1.0992187500000004,63.csv,0.4448804334542116,126.02826295400423,-250.05652590800847,0
1034,Clayton,VaR q=0.01,0.8978515624999999,21.csv,0.3195639179075028,120.20555608354859,-238.41111216709717,0
1035,Clayton,ES q=0.05,0.9069335937499999,60.csv,0.3501028417376747,124.19999235942991,-246.39998471885983,0
1036,Clayton,Variance,1.287011718750001,105.csv,0.6774164333837054,-277.42523822813695,556.8504764562739,0
1037,Clayton,ERM k=10,0.953515625,21.csv,0.4300875021662085,120.20555608354859,-238.41111216709717,0
1038,Clayton,ES q=0.05,0.9274414062499999,18.csv,0.43229848220219746,127.43762633251885,-252.8752526650377,0
1039,Clayton,ES q=0.05,0.7633789062499997,48.csv,0.3402788298533178,122.00490857245268,-242.00981714490536,0
1040,Clayton,ERM k=10,1.2965820312500007,105.csv,0.42963564403213994,-277.42523822813695,556.8504764562739,0
1041,Clayton,ES q=0.05,0.6693359374999996,166.csv,0.05182021688248928,95.7375566835546,-189.4751133671092,0
1042,Clayton,ERM k=10,1.04501953125,0.csv,0.4575422914091951,24.77593281627857,-47.55186563255714,0
1043,Clayton,ES q=0.01,0.47695312499999953,183.csv,-0.0039417988536607496,94.0388054354595,-186.077610870919,0
1044,Clayton,ES q=0.01,0.957421875,16.csv,0.45827343901274165,123.50028402987951,-245.00056805975902,0
