,Date,PX_LAST,contract_name,BTC Price,log return future,log return bitcoin
165,2020-10-01 20:00:00+00:00,10725.0,BTCX0 Curncy,10618.285885703115,-0.0106655311974194,-0.0083188944224082
166,2020-09-30 20:00:00+00:00,10840.0,BTCX0 Curncy,10706.986719833229,-0.0032235809632476,-0.0029207411258447
167,2020-09-29 20:00:00+00:00,10875.0,BTCX0 Curncy,10738.30476997442,-0.0118831380036772,-0.0120735734731199
168,2020-09-28 20:00:00+00:00,11005.0,BTCX0 Curncy,10868.74030864665,0.0109640202919141,0.013882787977908
169,2020-09-25 20:00:00+00:00,10885.0,BTCX0 Curncy,10718.894437250085,0.0148082298724301,0.0059296108881959
170,2020-09-24 20:00:00+00:00,10725.0,BTCV0 Curncy,10655.523631872182,0.0360741536165743,0.0345715974532341
171,2020-09-23 20:00:00+00:00,10345.0,BTCV0 Curncy,10293.440123523986,-0.0210433398705137,-0.0191649336867698
172,2020-09-22 20:00:00+00:00,10565.0,BTCV0 Curncy,10492.6157181239,0.0004733727899046,-0.000593247587888
173,2020-09-21 20:00:00+00:00,10560.0,BTCV0 Curncy,10498.842283854246,-0.0380909960090234,-0.0346597426524437
174,2020-09-18 20:00:00+00:00,10970.0,BTCV0 Curncy,10869.109065260203,-0.0059077654215608,-0.0044279780725211
175,2020-09-17 20:00:00+00:00,11035.0,BTCV0 Curncy,10917.343954573398,-0.0054225166758575,-0.0060702962524304
176,2020-09-16 20:00:00+00:00,11095.0,BTCV0 Curncy,10983.817018142428,0.018649619439688,0.0183782799895746
177,2020-09-15 20:00:00+00:00,10890.0,BTCV0 Curncy,10783.796995503346,0.0101523714640179,0.0108479343427493
178,2020-09-14 20:00:00+00:00,10780.0,BTCV0 Curncy,10667.447291682536,0.0339655291556303,0.0327149926699242
179,2020-09-11 20:00:00+00:00,10420.0,BTCV0 Curncy,10324.108614448462,0.001440576479623,0.0050491482718141
180,2020-09-10 20:00:00+00:00,10405.0,BTCV0 Curncy,10272.112038955678,0.0004806536982708,-0.0005958677014917
181,2020-09-09 20:00:00+00:00,10400.0,BTCV0 Curncy,10278.234682707469,0.0302609717818094,0.0282712003114548
182,2020-09-08 20:00:00+00:00,10090.0,BTCV0 Curncy,9991.725710116314,-0.0591660876761285,-0.0566266789420842
183,2020-09-04 20:00:00+00:00,10705.0,BTCV0 Curncy,10573.85030098901,-0.0083721419251245,-0.0105240630723588
184,2020-09-03 20:00:00+00:00,10795.0,BTCV0 Curncy,10685.717786212625,-0.0684677992774607,-0.0642537782044449
185,2020-09-02 20:00:00+00:00,11560.0,BTCV0 Curncy,11394.85390585354,-0.0522443990375196,-0.0483950710538938
186,2020-09-01 20:00:00+00:00,12180.0,BTCV0 Curncy,11959.870405104151,0.019901154317295,0.0196358756362591
187,2020-08-31 20:00:00+00:00,11940.0,BTCV0 Curncy,11727.31852905358,0.0198780070215819,0.0196163557531844
188,2020-08-28 20:00:00+00:00,11705.0,BTCV0 Curncy,11499.51293944678,0.031679802643268,0.0220119173643631
189,2020-08-27 20:00:00+00:00,11340.0,BTCU0 Curncy,11249.15217981472,-0.0252516682309669,-0.0186003570319416
190,2020-08-26 20:00:00+00:00,11630.0,BTCU0 Curncy,11460.348501167831,0.0164719805789212,0.0144168645757597
191,2020-08-25 20:00:00+00:00,11440.0,BTCU0 Curncy,11296.311499646485,-0.0427781220128041,-0.0391116043937109
192,2020-08-24 20:00:00+00:00,11940.0,BTCU0 Curncy,11746.882201962246,0.0067227143948767,0.0063955118741679
193,2020-08-21 20:00:00+00:00,11860.0,BTCU0 Curncy,11671.994604871128,-0.0163081180635549,-0.0152196556580667
194,2020-08-20 20:00:00+00:00,12055.0,BTCU0 Curncy,11850.99706621207,0.0175736740223855,0.0168161078847839
195,2020-08-19 20:00:00+00:00,11845.0,BTCU0 Curncy,11653.37568915312,-0.0287101058824313,-0.0280528604334493
196,2020-08-18 20:00:00+00:00,12190.0,BTCU0 Curncy,11984.914778712691,-0.0350630316682434,-0.0286315986100507
