,Date,CRIX,future,log return CRIX,log return future
50,2020-07-01,24508.3233978072,9415.0,0.011817810050102134,0.013903967304446652
51,2020-06-30,24220.3933893521,9285.0,-0.00535642800679905,-0.0010764263687381775
52,2020-06-29,24350.4762615879,9295.0,-0.002179647414616001,0.022961996930095402
53,2020-06-26,24403.6095991513,9084.0,-0.00925048978318617,-0.021346922554797202
54,2020-06-25,24630.4022949306,9280.0,-0.006242063055522495,-0.0005386480065598942
55,2020-06-24,24784.627660606,9285.0,-0.030001409463797455,-0.03959345341975756
56,2020-06-23,25539.4679421513,9660.0,-0.004135748565682855,0.007794271726818703
57,2020-06-22,25645.311480326,9585.0,0.03994942363721321,0.028573372444055948
58,2020-06-19,24640.9906542369,9315.0,-0.010987581298417178,-0.010146949543736529
59,2020-06-18,24913.228420756,9410.0,-0.007431797582021474,0.00907398806740899
60,2020-06-17,25099.0681979453,9325.0,-0.0033279340526293924,-0.021745752136231502
61,2020-06-16,25182.7353839103,9530.0,0.00846094826945598,0.009488737508701453
62,2020-06-15,24970.5644120856,9440.0,-0.0066431406642920654,-0.002644804503876813
63,2020-06-12,25136.9995980345,9465.0,0.01617898900884876,0.01758638450207599
64,2020-06-11,24733.5806133459,9300.0,-0.05750936008496103,-0.06604947584456991
65,2020-06-10,26197.6894876592,9935.0,0.010691884835892338,0.01317141635547049
66,2020-06-09,25919.0788989963,9805.0,-0.0025489710124336545,0.0025529756015836565
67,2020-06-08,25985.2301527762,9780.0,0.013363044814475911,-0.0020429016298002933
68,2020-06-05,25640.2981614472,9800.0,-0.012098619359711547,-0.009647193378002801
69,2020-06-04,25952.3945297966,9895.0,0.01088718565447025,0.024553663174051277
70,2020-06-03,25671.3785049392,9655.0,0.011867682164866257,0.007798323897708526
71,2020-06-02,25368.5194164056,9580.0,-0.053972765601034235,-0.007280323368125385
72,2020-06-01,26775.3524029286,9650.0,0.07618302976672063,0.018829008152907778
73,2020-05-29,24811.2889233361,9470.0,-0.00937412086613232,-0.009458819865323053
74,2020-05-28,25044.9664942626,9560.0,0.0004700993186860852,0.03296417553897619
75,2020-05-27,25033.1956395293,9250.0,0.07095085083868134,0.0436412802895369
76,2020-05-26,23318.6138385452,8855.0,-0.03168205075349179,-0.044181674790663934
77,2020-05-22,24069.2229797091,9255.0,0.007748052234746712,0.009772064733792522
78,2020-05-21,23883.4539860899,9165.0,-0.028084816509926894,-0.05052922733078596
79,2020-05-20,24563.7243293897,9640.0,-0.030046475082066395,-0.012883455706188004
80,2020-05-19,25312.9775013739,9765.0,0.0006169857224340564,-0.00663436983043298
81,2020-05-18,25297.3645726356,9830.0,0.04374284351707711,0.03889523204865436
82,2020-05-15,24214.6392923159,9455.0,-0.03874044225910378,-0.03736812561800353
83,2020-05-14,25171.1329980029,9815.0,0.08417707676321973,0.05121286219854523
84,2020-05-13,23139.0286825909,9325.0,0.0017878743143531213,0.04328257064147153
85,2020-05-12,23097.6959674101,8930.0,0.020817085650756854,0.00956406727665919
86,2020-05-11,22621.839409768,8845.0,-0.12260881552575892,-0.13169250675376898
