"unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
0.06317312296175115,-0.004184100418409997,0.0656766995139001,0.06459795235863253,0.06585991789002221,0.06436902934906785,0.06536258229146097,0.06575068111561899
0.006154167302893754,-0.02754435107376285,0.022635461869585316,0.015533961572466337,0.023841606744327337,0.014026938529576038,0.020567596811875255,0.023122490144953156
-0.04403456297773334,0.,-0.04403456297773334,-0.04403456297773334,-0.04403456297773334,-0.04403456297773334,-0.04403456297773334,-0.04403456297773334
-0.016385519894621448,-0.05472875660105614,0.01636169409474586,0.002251494866506998,0.018758222119624413,-0.0007428576628248917,0.012252986537099109,0.017329386231295207
0.020239825692749625,0.022854240731335684,0.006564881143047985,0.012457174517808367,0.005564112410090694,0.013707589432926492,0.008280640781104576,0.006160781535893833
-0.022454506770794302,0.001489572989076482,-0.0233457999127461,-0.022961757355483448,-0.023411027110203597,-0.022880258945425003,-0.023233971686088206,-0.023372137950696592
-0.02440932946039731,-0.049082796232027714,0.004959597064341348,-0.0076949574427420675,0.007108893047199194,-0.010380404804818943,0.0012747544266945021,0.005827459572160021
0.00398838444708538,0.020333680917622443,-0.008178371049567867,-0.002935929842972751,-0.009068766505164194,-0.0018234213069184824,-0.006651839959705641,-0.008537903119234969
0.043420839367781516,0.039345937659683194,0.019878008867424635,0.030022200946315802,0.01815508205302785,0.03217491946702011,0.02283186642723478,0.019182309625507266
0.003744090980609238,0.034414945919370776,-0.01684825696307468,-0.0079753759858735,-0.018355259633931253,-0.006092444840339328,-0.014264588756876306,-0.01745676836757659
0.05305843296807522,0.017585551330798532,0.042536033989627575,0.047069950859414456,0.041765976907855995,0.048032102082599004,0.043856251954470626,0.04222509325578727
0.1172826454868936,0.1275105091078934,0.04098612082642339,0.07386095297950424,0.035402538674701445,0.08083738436907206,0.050558846848137384,0.03873153065017332
-0.003927302474421301,-0.008285004142502106,0.0010300694888232265,-0.0011059750025517179,0.0013928631250550438,-0.0015592691142828352,0.00040808095391875465,0.0011765616413569324
0.027504091450848422,0.005847953216374213,0.024004940597260105,0.025512663229476207,0.02374886345168592,0.025832619950446722,0.024443969931546405,0.023901539411231965
-0.03085136637666208,-0.017857142857142905,-0.020166459305883233,-0.02477039805782888,-0.019384509450647958,-0.025747408759363766,-0.0215070667373648,-0.019850716398547297
0.005173399129411171,0.022410147991543283,-0.00823582039958315,-0.002458023268177234,-0.00921714267033924,-0.0012319058211770484,-0.006553400587051561,-0.008632067735301119
-0.03232415051012383,-0.033085194375516935,-0.012527465780144853,-0.021057509456206436,-0.011078691854812361,-0.02286768643837178,-0.015011304197447228,-0.011942466514278549
-0.035117284835605944,-0.05132591958939259,-0.004406174692050069,-0.01763905254195386,-0.0021586541500564493,-0.02044722701343127,-0.008259417608883157,-0.003498650167970796
-0.044731710918891054,-0.0748422001803426,0.000050478499485806516,-0.019245380219218955,0.0033277579648902655,-0.023340191527365106,-0.0055682260465251265,0.001373808556561884
-0.04416968211799199,-0.0019493177387914784,-0.04300329850012918,-0.04350587271086792,-0.04291793945160449,-0.04361252495119139,-0.04314964161155799,-0.0429688314381198
0.009942604644940456,0.03759765625,-0.012554133289238378,-0.0028606841201026523,-0.014200504273503278,-0.0008036186196055395,-0.009731526236236299,-0.01321892011366832
0.0602061272745964,0.019294117647058906,0.048661399446592535,0.053635819858106615,0.04781652562653593,0.05469145118550611,0.0501098863466779,0.04832024852177219
-0.008994762767444264,0.0013850415512466352,-0.009823509022241605,-0.00946641681987459,-0.009884158872509152,-0.00939063759648684,-0.009719528390436882,-0.009847998776827183
-0.059160797315936264,-0.058552328261871844,-0.02412573088560932,-0.03922172553929215,-0.021561771747558023,-0.04242527561274334,-0.0285214893239204,-0.023090431873634687
0.008929125007750116,0.006366307541625815,0.005119814357638974,0.006761179397509975,0.004841038895047722,0.00710949663096605,0.005597758632917449,0.005007247836316453
0.030985761932373013,0.02676399026763998,0.014971399996607127,0.021871707225800785,0.01379942649095034,0.02333603470060719,0.016980680234545353,0.014498169751062329
-0.00708629396727678,-0.00758293838862556,-0.0025490064149460423,-0.004504043913402644,-0.0022169556707324345,-0.0049189261828695985,-0.0031182880540965296,-0.0024149279102195775
-0.016378680991396277,-0.01623686723973261,-0.0066632736070777465,-0.010849471975609148,-0.0059522743117731425,-0.011737833186555746,-0.00788224044066943,-0.00637617976965299
0.0026508775556408626,-0.053883495145631066,0.0348923252993113,0.021000051861401303,0.03725184000811843,0.018051945783371992,0.030847074913831096,0.035845071858534694
-0.07387026879498282,-0.017957927142124186,-0.06312505696392767,-0.06775497997768531,-0.06233869384629753,-0.06873750484941865,-0.06447323067644883,-0.06280753202889511
