"unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
0.06317312296175115,-0.004184100418409997,0.06610659681258024,0.06601603584713911,0.06588375999021212,0.06630424665436241,0.06621670372384603,0.06595113424033716
0.006154167302893754,-0.02754435107376285,0.02546551873638636,0.024869346853247043,0.02399856167186154,0.026766667391368237,0.02619036353365989,0.02444209309156875
-0.04403456297773334,0.,-0.04403456297773334,-0.04403456297773334,-0.04403456297773334,-0.04403456297773334,-0.04403456297773334,-0.04403456297773334
-0.016385519894621448,-0.05472875660105614,0.021984825059622293,0.02080027198021417,0.019070080910683074,0.02457011914949192,0.023425042488498637,0.019951347746451575
0.020239825692749625,0.022854240731335684,0.004216711794493122,0.004711370597600628,0.005433882959840375,0.003137116036053489,0.003615289838848512,0.005065873787623798
-0.022454506770794302,0.001489572989076482,-0.023498846766347725,-0.02346660634319908,-0.023419515087282128,-0.023569211680229407,-0.02353804570149043,-0.023443500855574007
-0.02440932946039731,-0.049082796232027714,0.010002631265664808,0.008940279751881497,0.007388579677141793,0.012321219717032816,0.01129427213203138,0.008178932742192724
0.00398838444708538,0.020333680917622443,-0.010267564334759172,-0.00982746070656526,-0.009184633145346899,-0.011228093101835368,-0.010802656368079866,-0.009512055139828224
0.043420839367781516,0.039345937659683194,0.015835392624394706,0.016686998882448845,0.01793087859375575,0.013976756937977619,0.014799982564085323,0.01729731276593227
0.003744090980609238,0.034414945919370776,-0.02038423621917984,-0.01963935669517347,-0.018551365010616494,-0.02200994017838176,-0.02128988451095848,-0.019105529811300537
0.05305843296807522,0.017585551330798532,0.04072919852754198,0.041109821444554995,0.041665769829918875,0.03989848676381569,0.04026642504069611,0.041382599443105406
0.1172826454868936,0.1275105091078934,0.02788499562932878,0.030644842108606185,0.03467595039301363,0.021861614393100526,0.02452948622280704,0.03262271933373939
-0.003927302474421301,-0.008285004142502106,0.0018813160040224153,0.0017019947882774833,0.001440073248877738,0.002272685616167891,0.00209934045963589,0.0015734820788684267
0.027504091450848422,0.005847953216374213,0.023404089986824195,0.02353066349992594,0.023715540282414627,0.023127842547140287,0.023250197871078293,0.023621373932824707
-0.03085136637666208,-0.017857142857142905,-0.018331719049016426,-0.018718220312238132,-0.019282754773051525,-0.01748817775998157,-0.017861798481292546,-0.018995211098410958
0.005173399129411171,0.022410147991543283,-0.010538361237799054,-0.010053314409366965,-0.009344841563830197,-0.011596978804756963,-0.011128096647948893,-0.009705699756783037
-0.03232415051012383,-0.033085194375516935,-0.009128112450631498,-0.009844210738155557,-0.010890163750746251,-0.007565223709988023,-0.008257457304476357,-0.010357411202197797
-0.035117284835605944,-0.05132591958939259,0.0008673302378664483,-0.00024357159654309068,-0.0018661856156476642,0.0032918800506612778,0.00221800013312079,-0.001039712778357238
-0.044731710918891054,-0.0748422001803426,0.007740174364153862,0.006120284489082417,0.0037542284260877468,0.011275593580956422,0.009709688159267205,0.0049593708965383065
-0.04416968211799199,-0.0019493177387914784,-0.042803014963317176,-0.042845206134351166,-0.04290683172851406,-0.042710932483422503,-0.04275171759140195,-0.04287544294531742
0.009942604644940456,0.03759765625,-0.01641712156443842,-0.015603355232889693,-0.014414745567348786,-0.01819317138783605,-0.017406524634763332,-0.015020159788564857
0.0602061272745964,0.019294117647058906,0.04667901656199669,0.04709661980922342,0.04770658269017769,0.04576759500923244,0.0461712812097641,0.047395900206895325
