,Date,bitcoin price,Close,log return bitoin,log return future,log return bitcoin
170,2020-06-02,9531.656909232672,9580.0,-0.01117846782984804,-0.007280323368125385,-0.01117846782984804
171,2020-06-01,9638.803983680771,9650.0,0.026665596948913954,0.018829008152907778,0.026665596948913954
172,2020-05-29,9385.176119202428,9470.0,-0.004227903499249337,-0.009458819865323053,-0.004227903499249337
173,2020-05-28,9424.939737296154,9560.0,0.038488077659379984,0.03296417553897619,0.038488077659379984
174,2020-05-27,9069.083954551996,9250.0,0.02504649376892608,0.0436412802895369,0.02504649376892608
175,2020-05-26,8844.756238279047,8855.0,-0.0382007288958049,-0.044181674790663934,-0.0382007288958049
176,2020-05-22,9189.16889851072,9255.0,0.010357043888481647,0.009772064733792522,0.010357043888481647
177,2020-05-21,9094.487429354875,9165.0,-0.04928851853658046,-0.05052922733078596,-0.04928851853658046
178,2020-05-20,9553.97187823055,9640.0,-0.011590158589411982,-0.012883455706188004,-0.011590158589411982
179,2020-05-19,9665.348114802657,9765.0,-0.0016892424787505274,-0.00663436983043298,-0.0016892424787505274
180,2020-05-18,9681.689029407851,9830.0,0.027951295655585136,0.03889523204865436,0.027951295655585136
181,2020-05-15,9414.82031466833,9455.0,-0.034255473814124915,-0.03736812561800353,-0.034255473814124915
182,2020-05-14,9742.91691489421,9815.0,0.04471393262435247,0.05121286219854523,0.04471393262435247
183,2020-05-13,9316.868907401064,9325.0,0.06003162241220932,0.04328257064147153,0.06003162241220932
184,2020-05-12,8774.019241004025,8930.0,0.023539896146705278,0.00956406727665919,0.023539896146705278
185,2020-05-11,8569.891735378042,8845.0,-0.15157351578806993,-0.13169250675376898,-0.15157351578806993
186,2020-05-08,9972.473179420937,10090.0,0.012774721207910083,0.0029776696939245338,0.012774721207910083
187,2020-05-07,9845.887882227618,10060.0,0.06128734920679406,0.06945449463312102,0.06128734920679406
188,2020-05-06,9260.578733517605,9385.0,0.03296820602178711,0.039668335963939906,0.03296820602178711
189,2020-05-05,8960.251886312983,9020.0,0.003365370607998636,0.006116227017436054,0.003365370607998636
190,2020-05-04,8930.148001751006,8965.0,0.01128054795770625,0.012910648037258032,0.01128054795770625
191,2020-05-01,8829.97709255355,8850.0,0.0060429123609026456,-0.011236073266925842,0.0060429123609026456
192,2020-04-30,8776.779211784662,8950.0,-0.008850080450393179,0.010106767669774384,-0.008850080450393179
193,2020-04-29,8854.799146016687,8860.0,0.13594024085304948,0.129347959331028,0.13594024085304948
194,2020-04-28,7729.30807982443,7785.0,3.2651324656423025e-05,-0.0012836972237782198,3.2651324656423025e-05
195,2020-04-27,7729.055711797044,7795.0,0.02801137000045223,0.024019330636145326,0.02801137000045223
196,2020-04-24,7515.558408121881,7610.0,-0.007086273060974604,-0.00654881187890544,-0.007086273060974604
197,2020-04-23,7569.004851601761,7660.0,0.06754925365500786,0.06750200277994564,0.06754925365500786
198,2020-04-22,7074.610193278224,7160.0,0.025344541718523086,0.035540343192975714,0.025344541718523086
199,2020-04-21,6897.560538431137,6910.0,0.0019007229879988,0.012377296708555054,0.0019007229879988
200,2020-04-20,6884.462638237907,6825.0,-0.02340153770596735,-0.043017385083690816,-0.02340153770596735
201,2020-04-17,7047.46951714997,7125.0,0.002753669100522446,-0.00420168685369997,0.002753669100522446
202,2020-04-16,7028.089812995835,7155.0,0.04190744028769218,0.05752844159625195,0.04190744028769218
203,2020-04-15,6739.646727723807,6755.0,-0.017559247972108928,-0.030614635819606863,-0.017559247972108928
204,2020-04-14,6859.034972217607,6965.0,0.003953021667875923,0.020305266160745523,0.003953021667875923
205,2020-04-13,6831.974578750562,6825.0,-0.06669849496494994,-0.07614670884357022,-0.06669849496494994
206,2020-04-09,7303.197241338586,7365.0,-0.0022635809364873376,-0.008113634774169775,-0.0022635809364873376
207,2020-04-08,7319.747343570826,7425.0,0.01863426306153692,-0.0006731740409044372,0.01863426306153692
208,2020-04-07,7184.612227962704,7430.0,-0.012004283231252763,0.0020208831397723103,-0.012004283231252763
209,2020-04-06,7271.3780870965975,7415.0,0.0776957519818168,0.077068936369961,0.0776957519818168
210,2020-04-03,6727.812674830929,6865.0,-0.012574594910378956,-0.010145014546860539,-0.012574594910378956
211,2020-04-02,6812.9463327023495,6935.0,0.06223387146129817,0.1031999098479205,0.06223387146129817
212,2020-04-01,6401.874275949423,6255.0,-0.007515639618491253,-0.043025799369465274,-0.007515639618491253
213,2020-03-31,6450.169714114792,6530.0,-0.006188001888332791,0.01621031250705614,-0.006188001888332791
214,2020-03-30,6490.207124514195,6425.0,-0.02842582145853732,-0.034119426771863526,-0.02842582145853732
215,2020-03-27,6677.343748810724,6648.0,-0.007800980768000905,-0.004053146733166129,-0.007800980768000905
216,2020-03-26,6729.637284213879,6675.0,0.016766591905171165,0.006764400088542063,0.016766591905171165
217,2020-03-25,6617.744850825036,6630.0,-0.011196124410309463,-0.014227121290131687,-0.011196124410309463
218,2020-03-24,6692.254275553773,6725.0,0.045223005551523275,0.06528229209041578,0.045223005551523275
219,2020-03-23,6396.351654225988,6300.0,0.033504473034930864,0.01438873745209967,0.033504473034930864
220,2020-03-20,6185.595612735225,6210.0,-0.004867423361045245,-0.004819286435948883,-0.004867423361045245
221,2020-03-19,6215.776918331137,6240.0,0.14377164097184264,0.1557545294092328,0.14377164097184264
222,2020-03-18,5383.3942845836245,5340.0,-0.00533166946939093,-0.0074627212015896,-0.00533166946939093
223,2020-03-17,5412.173415765361,5380.0,0.07254218996981442,0.08734938611909432,0.07254218996981442
224,2020-03-16,5033.46474278333,4930.0,-0.09052440747734286,-0.07801225012315444,-0.09052440747734286
225,2020-03-13,5510.376604631647,5330.0,-0.0652943403440736,-0.12007351036936305,-0.0652943403440736
226,2020-03-12,5882.17922926649,6010.0,-0.28846189083753804,-0.26772552316046827,-0.28846189083753804
227,2020-03-11,7849.024066358059,7855.0,-0.014697846687010303,-0.01766607457833305,-0.014697846687010303
228,2020-03-10,7965.2397870164805,7995.0,0.014214759158998063,0.018302814491600594,0.014214759158998063
229,2020-03-09,7852.816748016429,7850.0,-0.1489647586842244,-0.15487834949735121,-0.1489647586842244
230,2020-03-06,9114.231085475887,9165.0,0.00017672684063139133,-0.003267976764616111,0.00017672684063139133
231,2020-03-05,9112.62049853253,9195.0,0.04285040347622281,0.048463953107984264,0.04285040347622281
232,2020-03-04,8730.388907049992,8760.0,-0.0017908812002987648,-0.0011409014357915558,-0.0017908812002987648
233,2020-03-03,8746.038005070093,8770.0,-0.022030859662241803,-0.02310612799025091,-0.022030859662241803
234,2020-03-02,8940.858897053618,8975.0,0.02995472618337545,0.031119908713804472,0.02995472618337545
235,2020-02-28,8677.009415173658,8700.0,-0.010851710609655642,-0.027771691300144393,-0.010851710609655642
236,2020-02-27,8771.682564057102,8945.0,-0.0014525226736834315,0.006730255354067889,-0.0014525226736834315
237,2020-02-26,8784.432889694548,8885.0,-0.06597375286648421,-0.06006171721389889,-0.06597375286648421
238,2020-02-25,9383.519614198987,9435.0,-0.023244525455793908,-0.032328154139010586,-0.023244525455793908
239,2020-02-24,9604.189826182806,9745.0,-0.004778212230999656,-0.01426412366305612,-0.004778212230999656
240,2020-02-21,9650.190496440473,9885.0,0.002843322058089238,0.012726056197579123,0.002843322058089238
241,2020-02-20,9622.790868379914,9760.0,0.004455872217002924,-0.06303252088497512,0.004455872217002924
242,2020-02-19,9580.008329449298,10395.0,-0.047606296691643436,-0.0019221534029590186,-0.047606296691643436
243,2020-02-18,10047.107258890428,10415.0,-0.02588994491707814,-0.024657484401752916,-0.02588994491707814
244,2020-02-14,10310.622794613322,10675.0,0.012583271500319898,0.017482136706482476,0.012583271500319898
245,2020-02-13,10181.69430096442,10490.0,-0.013257143025589665,-0.022621134234401333,-0.013257143025589665
246,2020-02-12,10317.57317128986,10730.0,0.013902873964276702,0.013605652055778678,0.013902873964276702
247,2020-02-11,10175.121788211827,10585.0,0.03148585285445923,0.046902480739614755,0.03148585285445923
248,2020-02-10,9859.740479789558,10100.0,0.012117361057531462,0.011952333523841173,0.012117361057531462
249,2020-02-07,9740.987384571983,9980.0,-0.0004233984605941461,-0.004498882869260241,-0.0004233984605941461
250,2020-02-06,9745.112576873687,10025.0,0.008724309094123658,0.008514952524150188,0.008724309094123658
251,2020-02-05,9660.462994073005,9940.0,0.053962835720091584,0.06012173017898199,0.053962835720091584
252,2020-02-04,9152.972961585505,9360.0,-0.011896848355162136,-0.015898586067798273,-0.011896848355162136
253,2020-02-03,9262.514802244492,9510.0,-0.011089443795659827,-0.002625362495083499,-0.011089443795659827
254,2020-01-31,9365.80258308166,9535.0,-0.018702691035274648,-0.028942588676042033,-0.018702691035274648
255,2020-01-30,9542.616590000958,9815.0,0.02210921935083086,0.020067563050809173,0.02210921935083086
256,2020-01-29,9333.951992155084,9620.0,0.03059459515691716,0.03652165618411625,0.03059459515691716
257,2020-01-28,9052.707724393436,9275.0,0.013101389841030452,0.010840214552864807,0.013101389841030452
258,2020-01-27,8934.878221915445,9175.0,0.05004907562387192,0.06297752396074098,0.05004907562387192
259,2020-01-24,8498.701979680462,8615.0,0.010483776804514393,0.01520497129370341,0.010483776804514393
260,2020-01-23,8410.068901502482,8485.0,-0.027821261141007723,-0.039288704133170815,-0.027821261141007723
261,2020-01-22,8647.332811453034,8825.0,-0.009069127523350463,-0.0045223367068106994,-0.009069127523350463
262,2020-01-21,8726.113270504118,8865.0,-0.018811210047163022,-0.023412440624743232,-0.018811210047163022
263,2020-01-17,8891.815665125128,9075.0,0.0229290408871888,0.016106985262506777,0.0229290408871888
264,2020-01-16,8690.254493025197,8930.0,-0.014311713635320375,-0.012795723958850832,-0.014311713635320375
265,2020-01-15,8815.521179076854,9045.0,0.011235842746957837,0.01223597023586708,0.011235842746957837
266,2020-01-14,8717.025745183477,8935.0,0.07056340510924616,0.07011269243264004,0.07056340510924616
267,2020-01-13,8123.123034264968,8330.0,0.011112413383487597,0.011470092549147739,0.011112413383487597
268,2020-01-10,8033.355225395355,8235.0,0.029188992235285358,0.0308285819626278,0.029188992235285358
269,2020-01-09,7802.258825172664,7985.0,-0.026030768661786052,-0.02961351498445986,-0.026030768661786052
270,2020-01-08,8008.024115257971,8225.0,0.0011795814686137618,-0.015083242211328476,0.0011795814686137618
271,2020-01-07,7998.583567453663,8350.0,0.055596935638748,0.07974335128752592,0.055596935638748
272,2020-01-06,7566.022774345228,7710.0,0.037713516193660104,0.03363323935853628,0.037713516193660104
273,2020-01-03,7285.995056573386,7455.0,0.04271784706651102,0.05727677804675061,0.04271784706651102
274,2020-01-02,6981.30717109587,7040.0,-0.028331552839807563,-0.03420926947721713,-0.028331552839807563
275,2019-12-31,7181.926959952958,7285.0,-0.012939252095653178,-0.01363347633617498,-0.012939252095653178
276,2019-12-30,7275.459539266994,7385.0,0.006734272512871298,0.024814488669633455,0.006734272512871298
277,2019-12-27,7226.629214968091,7204.0,0.005541742588671489,-0.006365041552873781,0.005541742588671489
278,2019-12-26,7186.6918595559755,7250.0,-0.009323768185964502,0.0020711087831363196,-0.009323768185964502
279,2019-12-24,7254.0122606912355,7235.0,-0.011871291205833828,-0.02390007922454828,-0.011871291205833828
280,2019-12-23,7340.639926422073,7410.0,0.02040586947778777,0.024591403137322113,0.02040586947778777
281,2019-12-20,7192.365762885794,7230.0,0.005146990204912177,0.009030974890538092,0.005146990204912177
282,2019-12-19,7155.441831824008,7165.0,0.0060644658838336024,0.004195810351335524,0.0060644658838336024
283,2019-12-18,7112.179213878162,7135.0,0.07252120180841481,0.080977505591574,0.07252120180841481
284,2019-12-17,6614.654026823188,6580.0,-0.04209536653003033,-0.041672696400568074,-0.04209536653003033
285,2019-12-16,6899.044069942253,6860.0,-0.04826839355369695,-0.05736085528445232,-0.04826839355369695
286,2019-12-13,7240.217554941258,7265.0,0.0038563523606249604,0.0,0.0038563523606249604
287,2019-12-12,7212.350492024057,7265.0,0.0033610799087191094,0.012465535376561494,0.0033610799087191094
288,2019-12-11,7188.149898537499,7175.0,-0.004906975587330336,-0.005559430580149426,-0.004906975587330336
289,2019-12-10,7223.508655938853,7215.0,-0.018276098062275238,-0.014448135747386041,-0.018276098062275238
290,2019-12-09,7356.739974382876,7320.0,-0.012975986369472557,-0.018945086242449304,-0.012975986369472557
291,2019-12-06,7452.822969662233,7460.0,0.011752803187365957,0.005376357036380496,0.011752803187365957
292,2019-12-05,7365.7441207322145,7420.0,0.02299746200107854,0.027324104274554176,0.02299746200107854
293,2019-12-04,7198.283663478168,7220.0,-0.016918616072414145,-0.01648388972168937,-0.016918616072414145
294,2019-12-03,7321.104712575485,7340.0,0.0008647029589403775,0.0006814310314791943,0.0008647029589403775
295,2019-12-02,7314.776867915093,7335.0,-0.051047865265521464,-0.061466322100601024,-0.051047865265521464
296,2019-11-29,7697.875609407361,7800.0,0.024627790131228736,0.02269141120207067,0.024627790131228736
297,2019-11-27,7510.609386154083,7625.0,0.053339238080870266,0.06782259633876109,0.053339238080870266
298,2019-11-26,7120.49587026812,7125.0,-0.010508792937363197,-0.00908144557824115,-0.010508792937363197
299,2019-11-25,7195.718242886917,7190.0,-0.020389974296161864,-0.022689182320445478,-0.020389974296161864
300,2019-11-22,7343.9447851860605,7355.0,-0.035728296623247925,-0.034739632293724294,-0.035728296623247925
301,2019-11-21,7611.075062113975,7615.0,-0.06320280348036457,-0.06789794090564616,-0.06320280348036457
302,2019-11-20,8107.643308116519,8150.0,-0.0023175032857887024,0.0,-0.0023175032857887024
303,2019-11-19,8126.454587304411,8150.0,-0.013810028901288383,-0.013406660280115385,-0.013810028901288383
304,2019-11-18,8239.459665727136,8260.0,-0.028112806933873115,-0.0339217290346675,-0.028112806933873115
305,2019-11-15,8474.380677180918,8545.0,-0.02237526958195772,-0.022563873099889893,-0.02237526958195772
306,2019-11-14,8666.134501018303,8740.0,-0.011713161433957795,-0.012507269352394008,-0.011713161433957795
307,2019-11-13,8768.239150178422,8850.0,0.0003232392717008565,-0.004509590505975038,0.0003232392717008565
308,2019-11-12,8765.405368960783,8890.0,0.0012533389244541364,0.009607307577643645,0.0012533389244541364
309,2019-11-11,8754.426226953485,8805.0,-0.014832555039611423,-0.011854499534548481,-0.014832555039611423
310,2019-11-08,8885.244522209541,8910.0,-0.03767145824498944,-0.04337764861149611,-0.03767145824498944
311,2019-11-07,9226.349258004919,9305.0,-0.009655610638376104,-0.014933610859258813,-0.009655610638376104
312,2019-11-06,9315.866771701172,9445.0,-0.0031156376003149454,-0.007383999794639915,-0.0031156376003149454
313,2019-11-05,9344.936898969605,9515.0,-0.006093177671042855,-0.014088414602781728,-0.006093177671042855
314,2019-11-04,9402.051086560432,9650.0,0.016584521288100163,0.03425894982101534,0.016584521288100163
315,2019-11-01,9247.408451673458,9325.0,0.009129300390989168,-0.005347606326595242,0.009129300390989168
316,2019-10-31,9163.370270652635,9375.0,-0.00010538528627604152,0.003740319615723177,-0.00010538528627604152
317,2019-10-30,9164.336005938112,9340.0,-0.026335945566937437,-0.006935210512242431,-0.026335945566937437
318,2019-10-29,9408.893653694875,9405.0,-0.0033369715312955733,-0.020000666706669543,-0.0033369715312955733
319,2019-10-28,9440.343308075264,9595.0,0.09519987744533309,0.08819640782060278,0.09519987744533309
320,2019-10-25,8583.076961493125,8785.0,0.14133064612010318,0.15415067982725836,0.14133064612010318
321,2019-10-24,7451.84627108977,7530.0,0.0014942011726605093,-0.0006637902666566221,0.0014942011726605093
322,2019-10-23,7440.720028145722,7535.0,-0.08599478952713545,-0.0948878188000674,-0.08599478952713545
323,2019-10-22,8108.901522498503,8285.0,-0.013859022042246316,-0.0030129579888305944,-0.013859022042246316
324,2019-10-21,8222.065325961827,8310.0,0.03406513708377833,0.03240882842301037,0.03406513708377833
325,2019-10-18,7946.696411854209,8045.0,-0.014938223011599812,-0.01358045562863068,-0.014938223011599812
326,2019-10-17,8066.297021278138,8155.0,0.010414019612096021,0.014202152882102222,0.010414019612096021
327,2019-10-16,7982.730333708331,8040.0,-0.02300057877471767,-0.03001756768765121,-0.02300057877471767
328,2019-10-15,8168.465572412316,8285.0,-0.017560950301849333,-0.022083857785436815,-0.017560950301849333
329,2019-10-14,8313.178519864368,8470.0,-0.0018467747379176374,0.0005904930788644295,-0.0018467747379176374
330,2019-10-11,8328.545273044985,8465.0,-0.025489618501819286,-0.02795755763505367,-0.025489618501819286
331,2019-10-10,8543.565464256626,8705.0,0.002355728506602043,-0.004012616447291686,0.002355728506602043
332,2019-10-09,8523.462831014107,8740.0,0.043880340519307434,0.05527568063184419,0.043880340519307434
333,2019-10-08,8157.537555821949,8270.0,-0.004358743203028206,-0.00722894714315143,-0.004358743203028206
334,2019-10-07,8193.171770976594,8330.0,0.002502315869403723,0.00481348703154772,0.002502315869403723
335,2019-10-04,8172.6954969705175,8290.0,-0.0003656979527629998,0.005443013135641363,-0.0003656979527629998
336,2019-10-03,8175.684781536624,8245.0,-0.009951804360217588,-0.01325320603579477,-0.009951804360217588
337,2019-10-02,8257.453796759406,8355.0,-0.015114964552035244,-0.005371543801910877,-0.015114964552035244
338,2019-10-01,8383.212946474448,8400.0,0.01589364530597953,-0.0005950610113109561,0.01589364530597953
339,2019-09-30,8251.026379189234,8405.0,0.005381425201927456,0.04888535013909191,0.005381425201927456
340,2019-09-27,8206.74335764325,8004.0,0.012979694877175993,-0.017462825332521522,0.012979694877175993
341,2019-09-26,8100.910656828668,8145.0,-0.06365042233552587,-0.024857296808755643,-0.06365042233552587
342,2019-09-25,8633.300737606798,8350.0,-0.09366274038801484,-0.0035863756312275773,-0.09366274038801484
343,2019-09-24,9480.998567569552,8380.0,-0.030371330964683797,-0.15704454515431793,-0.030371330964683797
344,2019-09-23,9773.366440222142,9805.0,-0.0365517901326589,-0.03753255147406714,-0.0365517901326589
345,2019-09-20,10137.209529379283,10180.0,-0.010729931818823282,0.0024588160900287748,-0.010729931818823282
346,2019-09-19,10246.566744993936,10155.0,0.005404261816650826,-0.004911601229460099,0.005404261816650826
347,2019-09-18,10191.340977246628,10205.0,-0.0027327152794435435,-0.009751418080614211,-0.0027327152794435435
348,2019-09-17,10219.229098245269,10305.0,-0.007489158388277106,0.016634434438458915,-0.007489158388277106
349,2019-09-16,10296.049825809732,10135.0,-0.000823050654868702,-0.01274527056693358,-0.000823050654868702
350,2019-09-13,10304.527484654185,10265.0,-0.011425960455187704,-0.01402683215598057,-0.011425960455187704
351,2019-09-12,10422.941818680338,10410.0,0.024492739174205677,0.02775926963427478,0.024492739174205677
352,2019-09-11,10170.756386221514,10125.0,0.006092978366061337,0.006440448321009744,0.006092978366061337
353,2019-09-10,10108.974596282673,10060.0,-0.016676286354380527,-0.03034985756984284,-0.016676286354380527
354,2019-09-09,10278.96824320304,10370.0,-0.014290810001057285,-0.008641436395340917,-0.014290810001057285
355,2019-09-06,10426.917665985517,10460.0,-0.012720953055427791,-0.015651256173703706,-0.012720953055427791
356,2019-09-05,10560.405240607926,10625.0,-0.006875204840389903,-0.019571920177841866,-0.006875204840389903
357,2019-09-04,10633.260349755432,10835.0,-0.0021236635217992835,0.003235500858148279,-0.0021236635217992835
358,2019-09-03,10655.865811579552,10800.0,0.1026316325813729,0.11258821877927944,0.1026316325813729
359,2019-08-30,9616.48572207486,9650.0,0.010440178875867519,0.008324709886031633,0.010440178875867519
360,2019-08-29,9516.610157537934,9570.0,-0.03559225319965929,-0.01812112749466126,-0.03559225319965929
361,2019-08-28,9861.42777308598,9745.0,-0.037512889814734704,-0.05538956227606595,-0.037512889814734704
362,2019-08-27,10238.384592403812,10300.0,0.004348268025286812,-0.01637012964685544,0.004348268025286812
363,2019-08-26,10193.962002706345,10470.0,-0.0282057853471555,-0.007611835039629982,-0.0282057853471555
364,2019-08-23,10485.584088296451,10550.0,0.03633190940818847,0.026412099539777276,0.03633190940818847
365,2019-08-22,10111.460266462944,10275.0,0.0021059110129865474,0.006346128205724074,0.0021059110129865474
366,2019-08-21,10090.188836660884,10210.0,-0.06806960224223554,-0.060336512102263526,-0.06806960224223554
367,2019-08-20,10800.939830230229,10845.0,0.008204212709234602,0.0013840832659385552,0.008204212709234602
368,2019-08-19,10712.689131162571,10830.0,0.026051025943734905,0.019110346202418797,0.026051025943734905
369,2019-08-16,10437.216342160491,10625.0,0.00965171146062644,0.0369080951991188,0.00965171146062644
370,2019-08-15,10336.96392353714,10240.0,0.013128914591717035,-0.0019512201312618048,0.013128914591717035
371,2019-08-14,10202.13780399277,10260.0,-0.0660253235718103,-0.07779096161965214,-0.0660253235718103
372,2019-08-13,10898.472159182144,11090.0,-0.04440520818219818,-0.052689974121701316,-0.04440520818219818
373,2019-08-12,11393.326835614795,11690.0,-0.04500535676756133,-0.03364488914272424,-0.04500535676756133
374,2019-08-09,11917.801127818191,12090.0,0.01535618914993963,0.022162730248704583,0.01535618914993963
375,2019-08-08,11736.187137730823,11825.0,-0.018612359500632628,-0.018018505502678365,-0.018612359500632628
376,2019-08-07,11956.670767236345,12040.0,0.045610549789381546,0.005830920310793144,0.045610549789381546
377,2019-08-06,11423.570356488723,11970.0,-0.02302417479454884,-0.008319515539558389,-0.02302417479454884
378,2019-08-05,11689.639899185495,12070.0,0.11568692855990323,0.12001211306779393,0.11568692855990323
379,2019-08-02,10412.594075081151,10705.0,0.002294855158788356,0.01743271473208237,0.002294855158788356
380,2019-08-01,10388.726077125491,10520.0,0.03360134823941843,0.03383599724909529,0.03360134823941843
381,2019-07-31,10045.450434013808,10170.0,0.04682482602935977,0.03859160921242904,0.04682482602935977
382,2019-07-30,9585.91671823731,9785.0,0.007738351934160712,0.02012971195269262,0.007738351934160712
383,2019-07-29,9512.023794522804,9590.0,-0.03308974435130581,-0.05032828251082819,-0.03308974435130581
384,2019-07-26,9832.039652533123,10085.0,-0.005484881552517216,0.001488464675704186,-0.005484881552517216
385,2019-07-25,9886.1153893852,10070.0,0.009223802341208323,0.022596994639382046,0.009223802341208323
386,2019-07-24,9795.347073150358,9845.0,-0.03384810440364777,-0.056283362621846425,-0.03384810440364777
387,2019-07-23,10132.576088856387,10415.0,-0.01728948059583029,0.0,-0.01728948059583029
388,2019-07-22,10309.286278306945,10415.0,-0.02390950084733612,-0.027930809746722098,-0.02390950084733612
389,2019-07-19,10558.746518379456,10710.0,-0.0016613721215649937,-0.004192878260035927,-0.0016613721215649937
390,2019-07-18,10576.303105457679,10755.0,0.07198486436303277,0.07528879994376629,0.07198486436303277
391,2019-07-17,9841.725762753344,9975.0,0.012680845160272389,0.016170135047502848,0.012680845160272389
392,2019-07-16,9717.712321683284,9815.0,-0.10553314076172464,-0.11987514577458853,-0.10553314076172464
393,2019-07-15,10799.322208424364,11065.0,-0.08789319595911968,-0.07022723511856366,-0.08789319595911968
394,2019-07-12,11791.472133427285,11870.0,0.036072251074262304,0.003798274243580003,0.036072251074262304
395,2019-07-11,11373.707347125859,11825.0,-0.05317275624329158,-0.050701152933036696,-0.05317275624329158
396,2019-07-10,11994.846207309862,12440.0,-0.04546718953297579,-0.041721911017319105,-0.04546718953297579
397,2019-07-09,12552.806478250142,12970.0,0.020323157989325158,0.025772609609641176,0.020323157989325158
398,2019-07-08,12300.26868382681,12640.0,0.10876316153258177,0.09975040276705942,0.10876316153258177
399,2019-07-05,11032.63771579721,11440.0,-0.03558789701684434,-0.006100236782139465,-0.03558789701684434
400,2019-07-03,11432.336119574411,11510.0,0.06758797896085914,0.034470933911354855,0.06758797896085914
401,2019-07-02,10685.181369858105,11120.0,0.006241316727726898,0.056418103933576574,0.006241316727726898
402,2019-07-01,10618.699451800683,10510.0,-0.14993265724883723,-0.11271683580288884,-0.14993265724883723
