Date,Plackett
2019-05-01,-0.004242754295422183
2019-05-02,0.003830106702823452
2019-05-03,0.03220173281558474
2019-05-06,-0.026990247205123385
2019-05-07,0.02236374433839536
2019-05-08,-0.005943347408475542
2019-05-09,0.006404564943946367
2019-05-10,0.006059215093418578
2019-05-13,0.018573902412789195
2019-05-14,0.09668220982128461
2019-05-15,-0.04694505783520385
2019-05-16,0.021771942428423844
2019-05-17,-0.04421671094331361
2019-05-20,0.02316448709995142
2019-05-21,0.00637596090612925
2019-05-22,0.0010066450174048818
2019-05-23,-0.008939488906453297
2019-05-24,0.017268577351980407
2019-05-28,0.03511813980230702
2019-05-29,0.004914094765485779
2019-05-30,0.0055779785294601866
2019-05-31,-0.021134864521392425
2019-06-03,-0.01162606263922841
2019-06-04,0.018458569706775306
2019-06-05,-0.04703311177726291
2019-06-06,0.01217487185727543
2019-06-07,0.003603468015203795
2019-06-10,-0.0013174611957866
2019-06-11,-0.013354660512568919
2019-06-12,0.004741615607627203
2019-06-13,0.01224880207408362
2019-06-14,0.01751398811844085
2019-06-17,0.03537352763187836
2019-06-18,-0.0012487490731674482
2019-06-19,-0.011239847961746572
2019-06-20,-0.0028500457740586772
2019-06-21,0.023495852320924056
2019-06-24,0.04708650135250013
2019-06-25,0.012705330394563077
2019-06-26,-0.00127100002481903
2019-06-27,0.05529947233940481
2019-06-28,-0.04043621330377401
2019-07-01,-0.03602643112267112
2019-07-02,-0.06443329493469885
2019-07-03,0.08673692261558746
2019-07-05,0.00022290914603700918
2019-07-08,-0.008816500956871268
2019-07-09,0.024741848177744864
2019-07-10,0.06174701845648077
2019-07-11,-0.06473080519887678
2019-07-12,-0.0026465792636922
2019-07-15,-0.06335762175953222
2019-07-16,0.05978265959991895
2019-07-17,-0.08699732229979522
2019-07-18,-0.03162072571623262
2019-07-19,0.06632811002353259
2019-07-22,0.024230968033111873
2019-07-23,-0.045325117708797574
2019-07-24,0.013987418513195675
2019-07-25,0.00638376712904066
2019-07-26,-0.016632739372779873
2019-07-29,-0.010587154451910738
2019-07-30,-0.00846506876601271
2019-07-31,0.020112837013121703
2019-08-01,-0.0153160312143835
2019-08-02,0.043524687439474
2019-08-05,0.04406869812478445
2019-08-06,-6.95766012019255e-05
2019-08-07,0.02447235076973227
2019-08-08,-0.02184911150504265
2019-08-09,-0.007894813662285904
2019-08-12,-0.013037793788651796
2019-08-13,-0.0026755714332915292
2019-08-14,-0.0007378058407153457
2019-08-15,-0.04338587124251417
2019-08-16,-0.01326329253459839
2019-08-19,0.045030634848251996
2019-08-20,-0.010766318188429736
2019-08-21,-0.02174273394237912
2019-08-22,0.004608094429526315
2019-08-23,0.014660039493249122
2019-08-26,0.00033111899660742683
2019-08-27,-0.006931815020678817
2019-08-28,0.033897450216204335
2019-08-29,-0.06803934828000054
2019-08-30,0.01085268755188728
2019-09-03,0.0393347695094457
2019-09-04,-0.02876882057803271
2019-09-05,0.025218648979681353
2019-09-06,0.038224760777327164
2019-09-09,-0.04561208675938413
2019-09-10,0.006154658296550155
2019-09-11,-0.023627746675255763
2019-09-12,0.011998519961364851
2019-09-13,0.008387615950878106
2019-09-16,-0.008790436473681799
2019-09-17,-0.004231149217224876
2019-09-18,0.004162281541057764
2019-09-19,-0.0288612075353996
2019-09-20,0.029337568094895124
2019-09-23,-0.009264776736167078
2019-09-24,0.05827215199414066
2019-09-25,-0.12363970776735499
2019-09-26,-0.004052226247638659
2019-09-27,-0.021224961712848614
2019-09-30,-0.005131364774215823
2019-10-01,0.026151004033382323
2019-10-02,-0.011567616925382567
2019-10-03,-0.002936001672954257
2019-10-04,-0.0022271530919869076
2019-10-07,-0.003378306610355365
2019-10-08,0.010862507133997133
2019-10-09,-0.009824564650226998
2019-10-10,0.018086163315358908
2019-10-11,-0.005331754672659558
2019-10-14,-0.0055704344498536
2019-10-15,0.014991277040517387
2019-10-16,-0.024400074193610826
2019-10-17,0.0024180286473588063
2019-10-18,-0.009284304990051702
2019-10-21,0.022812377822916504
2019-10-22,0.00019733153040994668
2019-10-23,-0.043595758195199646
2019-10-24,-4.5914400386750645e-05
2019-10-25,0.010881184884372412
2019-10-28,0.07117011235742063
2019-10-29,0.010718785432539518
2019-10-30,-0.02802078650554552
2019-10-31,0.016913693537269976
2019-11-01,-0.0065940670679689025
2019-11-04,-0.0024279068091802823
2019-11-05,0.015042844770760124
2019-11-06,0.0015717827355274123
2019-11-07,-0.0066177470226084206
2019-11-08,-0.027447748864968948
2019-11-11,0.0021239485596222536
2019-11-12,-0.012624235009850299
2019-11-13,0.01238158173314895
2019-11-14,-0.00678125769470208
2019-11-15,-0.007080144658040462
2019-11-18,0.015038191822528968
2019-11-19,-0.03343600376518351
2019-11-20,0.0028609037218794
2019-11-21,-0.03003718184228566
2019-11-22,-0.04661356272741554
2019-11-25,0.030370187298006036
2019-11-26,-0.017223979655317977
2019-11-27,-0.0071186442972281105
2019-11-29,0.051939096772544754
2019-12-02,-0.029284372276242955
2019-12-03,0.0037990848946114057
2019-12-04,0.026177558188202985
2019-12-05,-0.030403711753237708
2019-12-06,0.002487550321268149
2019-12-09,0.024622546312838438
2019-12-10,-0.024192458697029066
2019-12-11,-0.008216666965541772
2019-12-12,-0.009953712694491168
2019-12-13,0.0110363627766432
2019-12-16,0.009300947650917532
2019-12-17,-0.029733632616049173
2019-12-18,-0.03373427907408253
2019-12-19,0.047201858782630356
2019-12-20,-0.0007010321901764508
2019-12-23,0.042076129155844674
2019-12-24,-0.027750941082340767
2019-12-26,-0.009618789271882509
