Date,Clayton
2019-05-01,-0.0038779059128802133
2019-05-02,0.004292180588170633
2019-05-03,0.03359146806188066
2019-05-06,-0.026629645350567
2019-05-07,0.02283729200423041
2019-05-08,-0.0056040216788451535
2019-05-09,0.007403880670576252
2019-05-10,0.007808410879214987
2019-05-13,0.026630025992837952
2019-05-14,0.09589906684603328
2019-05-15,-0.047846741927444925
2019-05-16,0.02247687686025946
2019-05-17,-0.042718920799352696
2019-05-20,0.021718242110705846
2019-05-21,0.0059681170682775175
2019-05-22,0.0010103071744647146
2019-05-23,-0.008934283740980258
2019-05-24,0.017258439013354193
2019-05-28,0.03509649319678229
2019-05-29,0.004914600029336223
2019-05-30,0.005767537621687503
2019-05-31,-0.020567955939190724
2019-06-03,-0.012247287584094858
2019-06-04,0.021387560183083652
2019-06-05,-0.047669874745571716
2019-06-06,0.01345818284110451
2019-06-07,0.0013472529046364354
2019-06-10,-0.0013174611957866
2019-06-11,-0.012856994553631033
2019-06-12,0.0032382966747535775
2019-06-13,0.012192269920745253
2019-06-14,0.017418051608708914
2019-06-17,0.03482697830729396
2019-06-18,-0.0011004196972848428
2019-06-19,-0.01129351275014884
2019-06-20,-0.0033966670434085154
2019-06-21,0.02304664922629616
2019-06-24,0.04594176948113932
2019-06-25,0.012221952795845644
2019-06-26,-0.0037384672993984736
2019-06-27,0.06320907306537933
2019-06-28,-0.04301996267017356
2019-07-01,-0.03198959615634586
2019-07-02,-0.06628349269410264
2019-07-03,0.08564477950571102
2019-07-05,0.00024122920827564492
2019-07-08,-0.009055379193077452
2019-07-09,0.024680821951921898
2019-07-10,0.061842619089278184
2019-07-11,-0.06462092337256468
2019-07-12,-0.0026465792636922
2019-07-15,-0.06286222230665836
2019-07-16,0.06056514136313132
2019-07-17,-0.08704283703259807
2019-07-18,-0.0321283201104504
2019-07-19,0.06638667624325631
2019-07-22,0.024439993811933153
2019-07-23,-0.045328485995389495
2019-07-24,0.01433982884332985
2019-07-25,0.006226048168137467
2019-07-26,-0.016524136366166422
2019-07-29,-0.010334753441580236
2019-07-30,-0.008687458664832202
2019-07-31,0.01971271728635184
2019-08-01,-0.0156564929657164
2019-08-02,0.04337437313748398
2019-08-05,0.04283973003075005
2019-08-06,1.5062289452066197e-06
2019-08-07,0.024423429904032946
2019-08-08,-0.021674631120722
2019-08-09,-0.008398464274123524
2019-08-12,-0.012273135752468554
2019-08-13,-0.0013996257680192747
2019-08-14,0.0009992454316531396
2019-08-15,-0.043316852432978156
2019-08-16,-0.014017336344664087
2019-08-19,0.044593231700347624
2019-08-20,-0.010822679313462443
2019-08-21,-0.020464970540854582
2019-08-22,0.004468681161437887
2019-08-23,0.013848278595309824
2019-08-26,0.0007121665315323921
2019-08-27,-0.006441212203492683
2019-08-28,0.035497388675721595
2019-08-29,-0.06759384425947343
2019-08-30,0.010602112328826999
2019-09-03,0.03571857431855753
2019-09-04,-0.028866770311043056
2019-09-05,0.025811158281940236
2019-09-06,0.03869857810289827
2019-09-09,-0.04533866631093779
2019-09-10,0.007114946758720967
2019-09-11,-0.023831526485412712
2019-09-12,0.011120199320592876
2019-09-13,0.008831433687063428
2019-09-16,-0.008428241773000389
2019-09-17,-0.004703866055270923
2019-09-18,0.0044393970353408425
2019-09-19,-0.028721629805148342
2019-09-20,0.02926769353608669
2019-09-23,-0.00830447121993606
2019-09-24,0.06229028391117498
2019-09-25,-0.12354794698460288
2019-09-26,-0.003416229005070886
2019-09-27,-0.020778158955317302
2019-09-30,-0.006773617829364958
2019-10-01,0.02619965631263463
2019-10-02,-0.01129898033995028
2019-10-03,-0.002393326758430089
2019-10-04,-0.0025487022116450425
2019-10-07,-0.003516969157333467
2019-10-08,0.01125670300460945
2019-10-09,-0.011976885158303523
2019-10-10,0.018307080045551493
2019-10-11,-0.004253142763762326
2019-10-14,-0.0055704344498536
2019-10-15,0.015719430097882944
2019-10-16,-0.023512389192781882
2019-10-17,0.0019711573509901895
2019-10-18,-0.008878313059531427
2019-10-21,0.022161084909745825
2019-10-22,0.00030232563063628017
2019-10-23,-0.04169884671355421
2019-10-24,-8.898365971518217e-05
2019-10-25,0.010348580803231287
2019-10-28,0.06416421136122416
2019-10-29,0.011458610912946702
2019-10-30,-0.027863779540119583
2019-10-31,0.016791511360369445
2019-11-01,-0.006349240527043165
