Date,t_Copula_Capped
2019-05-01,-0.0047049821394967075
2019-05-02,0.0032447034886469474
2019-05-03,0.03044107179180771
2019-05-06,-0.027447095106269557
2019-05-07,0.02176380494680363
2019-05-08,-0.005905847799540648
2019-05-09,0.006515001452819212
2019-05-10,0.006252522444409554
2019-05-13,0.01946420178416927
2019-05-14,0.09659566302348056
2019-05-15,-0.05426173537887079
2019-05-16,0.027492103149403153
2019-05-17,-0.03206295597996822
2019-05-20,0.011428993120952774
2019-05-21,0.00306652928211551
2019-05-22,0.0015730586426591165
2019-05-23,-0.008134423313289655
2019-05-24,0.015700514311126047
2019-05-28,0.03177013148114861
2019-05-29,0.004992242241021242
2019-05-30,0.006032130521254797
2019-05-31,-0.01977664604320085
2019-06-03,-0.013114414069637603
2019-06-04,0.025475942722930682
2019-06-05,-0.04855868972216941
2019-06-06,0.014058578888971324
2019-06-07,0.0002916844161004947
2019-06-10,-0.0013174611957866
2019-06-11,-0.012624161920957213
2019-06-12,0.0025349700786641526
2019-06-13,0.011468018371372613
2019-06-14,0.01618897821044509
2019-06-17,0.027824959601769395
2019-06-18,0.0007998755144941784
2019-06-19,-0.011981029567604301
2019-06-20,-0.006009258464631753
2019-06-21,0.02089967065590929
2019-06-24,0.040470491954241614
2019-06-25,0.009911636241345771
2019-06-26,-0.015531795139317545
2019-06-27,0.07289773292120831
2019-06-28,-0.04618485931047452
2019-07-01,-0.02704478007297481
2019-07-02,-0.06854984435683734
2019-07-03,0.08430698718571036
2019-07-05,0.0006977651592624786
2019-07-08,-0.015008224839335768
2019-07-09,0.023160048404413484
2019-07-10,0.06422498685858992
2019-07-11,-0.06188266826086716
2019-07-12,-0.0026465792636922
2019-07-15,-0.059217497760514964
2019-07-16,0.06632197147819371
2019-07-17,-0.08737769542393344
2019-07-18,-0.035862764582195436
2019-07-19,0.06681922960893008
2019-07-22,0.025983798492656036
2019-07-23,-0.045353363197789834
2019-07-24,0.016942630853035105
2019-07-25,0.005061180985466738
2019-07-26,-0.01611712883670854
2019-07-29,-0.009388839374827613
2019-07-30,-0.009520901182837958
2019-07-31,0.018213203170139546
2019-08-01,-0.016932429061833155
2019-08-02,0.04282600429503893
2019-08-05,0.0383562723543653
2019-08-06,0.00026082692411159326
2019-08-07,0.02424495933842615
2019-08-08,-0.021038100829774448
2019-08-09,-0.009262467415769648
2019-08-12,-0.01096137928872324
2019-08-13,0.0007892349966737086
2019-08-14,0.003979124183414971
2019-08-15,-0.04319845196473646
2019-08-16,-0.015623777505238828
2019-08-19,0.04366137282002961
2019-08-20,-0.010942753014619081
2019-08-21,-0.017742778946302308
2019-08-22,0.004171670285945148
2019-08-23,0.013356538820596599
2019-08-26,0.0009429934036503983
2019-08-27,-0.006144020112312621
2019-08-28,0.036466582165621465
2019-08-29,-0.06732397163165413
2019-08-30,0.010465508416900589
2019-09-03,0.033747164682234626
2019-09-04,-0.02892016871387773
2019-09-05,0.02613417141768782
2019-09-06,0.03895688496748381
2019-09-09,-0.04520533164780656
2019-09-10,0.007583235576693147
2019-09-11,-0.02393090059036579
2019-09-12,0.010691882464907779
2019-09-13,0.009047863323845159
2019-09-16,-0.008207937779802416
2019-09-17,-0.004991394853670069
2019-09-18,0.004607951820523336
2019-09-19,-0.028636732010459433
2019-09-20,0.02922519251578053
2019-09-23,-0.007849975479429776
2019-09-24,0.06419199520015306
2019-09-25,-0.12350451821719349
2019-09-26,-0.0031152226765273593
2019-09-27,-0.020566695054806298
2019-09-30,-0.006896292153966463
2019-10-01,0.026203290579277574
2019-10-02,-0.011278913510677025
2019-10-03,-0.0023527895961403308
2019-10-04,-0.0025727215434749283
2019-10-07,-0.0035543013815198792
2019-10-08,0.011362832662081997
2019-10-09,-0.01255635606432412
2019-10-10,0.01836655762675719
2019-10-11,-0.003962747249828456
2019-10-14,-0.0055704344498536
2019-10-15,0.015990574179304357
2019-10-16,-0.023181839823103838
2019-10-17,0.0018047548262162885
2019-10-18,-0.008727132881199551
2019-10-21,0.021477227350916617
2019-10-22,0.0004125694358739305
2019-10-23,-0.03970708965782651
2019-10-24,-0.00013420638201003515
2019-10-25,0.009789346518033102
2019-10-28,0.05937403206563202
2019-10-29,0.011964455443225108
2019-10-30,-0.02775642839207233
2019-10-31,0.016707971137006727
2019-11-01,-0.006181844066831892
2019-11-04,-0.004186834981117743
2019-11-05,0.015808112235401094
2019-11-06,0.0018918966441865458
2019-11-07,-0.005862762672171697
2019-11-08,-0.025367558414987033
2019-11-11,0.002642788852901053
2019-11-12,-0.013088723628781086
2019-11-13,0.01265426620514493
2019-11-14,-0.006175848052454062
2019-11-15,-0.006129244150943965
2019-11-18,0.016991526708008884
2019-11-19,-0.03280253286449933
2019-11-20,0.0028609037218794
2019-11-21,-0.02636094548100793
2019-11-22,-0.044789296140312414
2019-11-25,0.03145742219140543
2019-11-26,-0.016889567180509563
2019-11-27,-0.010078805601797233
2019-11-29,0.05065695215754537
2019-12-02,-0.026496276908039712
2019-12-03,0.0037718675809517424
2019-12-04,0.026835947924157177
2019-12-05,-0.03149507490248503
2019-12-06,0.0022728110607330336
2019-12-09,0.02537923969888939
2019-12-10,-0.02369580403071267
2019-12-11,-0.008025561539349137
2019-12-12,-0.010382215473060466
2019-12-13,0.0110363627766432
2019-12-16,0.01127272705132058
2019-12-17,-0.028297064078021777
2019-12-18,-0.03652578878832332
2019-12-19,0.04705721805469857
2019-12-20,-0.0010123538831803497
2019-12-23,0.0412283981687866
2019-12-24,-0.02713009918060934
2019-12-26,-0.009672589558631947
2019-12-27,0.0024887430104181497
2019-12-30,0.0013884082340853655
2019-12-31,-0.004321571844413303
2020-01-02,0.010731619557124481
2020-01-03,-0.012259893614770732
2020-01-06,0.018276442497325098
2020-01-07,-0.008866394151932654
2020-01-08,0.07183149285797685
2020-01-09,-0.03253148626769142
2020-01-10,-0.002556419907116237
2020-01-13,0.0012368570215704798
2020-01-14,0.036257760858057174
2020-01-15,0.0017309319156318774
2020-01-16,-0.006184933018521759
2020-01-17,0.006894027118034718
2020-01-21,-0.007631232145998611
2020-01-22,0.002075628747755896
2020-01-23,-0.014119944490721015
2020-01-24,0.006845595213331199
2020-01-27,0.0014788979261110904
2020-01-28,0.02365877774833951
2020-01-29,0.011164761498928956
2020-01-30,-0.0029819277443903164
2020-01-31,0.009401973457731598
2020-02-03,-0.006156362106555445
2020-02-04,-0.0029202659657323465
2020-02-05,-0.00656200751407085
2020-02-06,0.031611460495735544
2020-02-07,0.0024000241562795294
2020-02-10,0.005911595961972647
2020-02-11,-0.01270761351463352
2020-02-12,0.02386945339550607
2020-02-13,0.005647132859741002
2020-02-14,-0.011373594774400317
2020-02-18,-0.030900438346503384
2020-02-19,0.033645186089985415
2020-02-20,-0.021581868545992026
2020-02-21,0.0061289454775896885
2020-02-24,0.00985142701619695
2020-02-25,-0.017888536871891583
2020-02-26,-0.008787244136412214
2020-02-27,-0.02240714849502815
2020-02-28,-0.008732755921667055
2020-03-02,-0.0031747264562624715
2020-03-03,0.0072150562462164934
2020-03-04,-0.0038129589807089177
2020-03-05,0.00997786221746116
2020-03-06,0.003445093355884342
2020-03-09,-0.08287392798237271
2020-03-10,0.020728991805606854
2020-03-11,-0.008891543893725803
2020-03-12,-0.10642564956472716
2020-03-13,-0.08922552961211516
2020-03-16,0.023068652387552804
2020-03-17,-0.011852662502050054
2020-03-18,-0.0006291932507571747
2020-03-19,-0.0002280698899260608
2020-03-20,0.11573897439062121
2020-03-23,-0.06942203145980569
2020-03-24,0.00951091275385519
2020-03-25,0.020749731754153383
2020-03-26,-0.011046973005973813
2020-03-27,0.00872168272029786
2020-03-30,-0.019926177141623456
2020-03-31,0.011064952680737046
2020-04-01,-0.005260778810725755
2020-04-02,0.0004532317267938457
2020-04-03,0.021717279041187237
2020-04-06,-0.011096393861820202
2020-04-07,0.0292004309294193
2020-04-08,-0.008564956908703066
2020-04-09,0.014219878487231073
2020-04-13,-0.038232761196061595
2020-04-14,0.014986540648893248
2020-04-15,-0.004145034560569177
2020-04-16,-0.000265924143851487
2020-04-17,0.0078887181271677
2020-04-20,0.03178940817600911
2020-04-21,-0.03960541390098145
2020-04-22,0.011941044949728558
2020-04-23,0.012333854755007576
2020-04-24,0.0034658178789400834
2020-04-27,-0.0013458117421967647
2020-04-28,0.0068248491233115
2020-04-29,-0.015720589742682797
2020-04-30,0.0526019728023868
2020-05-01,-0.0008332698718250976
2020-05-04,-0.0026176293593284028
2020-05-05,0.0012547636309456602
2020-05-06,0.012269231453440329
2020-05-07,-0.01918721030485122
2020-05-08,0.04324568397163569
2020-05-11,-0.01825598352050488
2020-05-12,-0.01010428168499746
2020-05-13,-0.005335527016084279
2020-05-14,0.028491328882723113
2020-05-15,0.01231717136619887
2020-05-18,-0.014958659375494855
2020-05-19,0.004926544833305431
2020-05-20,0.016186430670588663
2020-05-21,-0.030210612145005464
2020-05-22,-0.006845580233307471
2020-05-26,-0.004219102587971774
2020-05-27,0.004472379534699599
2020-05-28,0.012432651907550177
2020-05-29,-0.001184748381468338
2020-06-01,-0.0030739547832684608
2020-06-02,0.051682522445866644
2020-06-03,-0.05245823794703792
2020-06-04,0.002427650283749267
2020-06-05,0.0016799624203681796
2020-06-08,-8.060845956997346e-05
2020-06-09,0.0003056216159113294
2020-06-10,-0.005056772936255756
2020-06-11,0.034842368746113586
2020-06-12,-0.027124413836597777
2020-06-15,-0.02826576813109896
2020-06-16,0.02419930271446122
2020-06-17,0.006366988996252567
2020-06-18,-0.007040490675524493
2020-06-19,0.004073137002204258
2020-06-22,-0.010244379358014285
2020-06-23,0.013333786042620465
2020-06-24,-0.0059083096634755805
2020-06-25,-0.009018982126003574
2020-06-26,-0.0011793930389936286
2020-06-29,-0.01170565390426988
2020-06-30,0.011318894430018128
2020-07-01,-0.0025360854785276953
2020-07-02,0.020813663428447753
2020-07-06,-0.021714329564632876
2020-07-07,0.007644551345272077
2020-07-08,0.0011107625094498447
2020-07-09,0.011353175403280234
2020-07-10,-0.021471825178295833
2020-07-13,0.015743053798649032
2020-07-14,-0.01554388837448811
2020-07-15,0.011933808041074995
2020-07-16,-0.012235079231660832
2020-07-17,0.003010321660412326
2020-07-20,0.0027984467051759055
2020-07-21,0.008504942881803323
2020-07-22,-0.009067652261718006
2020-07-23,-0.00016629549885406256
2020-07-24,0.006417729025540894
2020-07-27,-0.01230767119406305
2020-07-28,0.06007691791932045
2020-07-29,-0.011250682501888414
