Date,Plackett
2019-05-01,-0.005173701947673397
2019-05-02,0.0026510783192151624
2019-05-03,0.02865568238286529
2019-05-06,-0.027910359410521706
2019-05-07,0.021155439440161457
2019-05-08,-0.006424439952371996
2019-05-09,0.0049877453423093875
2019-05-10,0.0035792232246075056
2019-05-13,0.007152012916547629
2019-05-14,0.09779254191018545
2019-05-15,-0.049275313712140084
2019-05-16,0.023593730809492976
2019-05-17,-0.040345915932715866
2019-05-20,0.019426902157864995
2019-05-21,0.0053219548432473715
2019-05-22,0.0027071066121875367
2019-05-23,-0.0065225570718046855
2019-05-24,0.012561008783208583
2019-05-28,0.025066899303656846
2019-05-29,0.005148705613375651
2019-05-30,0.006465746944724782
2019-05-31,-0.018479842661414454
2019-06-03,-0.014535466131019598
2019-06-04,0.032176008437486005
2019-06-05,-0.050015285012175795
2019-06-06,0.014701657120335781
2019-06-07,-0.0008389244863124118
2019-06-10,-0.0013174611957866
2019-06-11,-0.012374777205391888
2019-06-12,0.0017816439615257092
2019-06-13,0.01138268681916376
2019-06-14,0.016044168384434628
2019-06-17,0.026999979489189183
2019-06-18,0.001023768912052827
2019-06-19,-0.012062033021796401
2019-06-20,-0.005966217419801051
2019-06-21,0.02093504097832094
2019-06-24,0.04056062832206532
2019-06-25,0.009949697469591245
2019-06-26,-0.015337506377539611
2019-06-27,0.07804257959403062
2019-06-28,-0.04786547439986511
2019-07-01,-0.024418996842599114
2019-07-02,-0.06975331645565924
2019-07-03,0.08359659622670258
2019-07-05,0.0008553176945147569
2019-07-08,-0.017062577670709025
2019-07-09,0.022635222862335942
2019-07-10,0.06504715230064774
2019-07-11,-0.060937684554583114
2019-07-12,-0.0026465792636922
2019-07-15,-0.05923165203059707
2019-07-16,0.06629961485638766
2019-07-17,-0.08737639500299621
2019-07-18,-0.035848261885217794
2019-07-19,0.06712293729121166
2019-07-22,0.027067746459972106
2019-07-23,-0.045370830169687945
2019-07-24,0.01877013013644518
2019-07-25,0.004243295516783034
2019-07-26,-0.016018675643797282
2019-07-29,-0.009160027243967252
2019-07-30,-0.00972250697896404
2019-07-31,0.017850477810357517
2019-08-01,-0.0172410719579013
2019-08-02,0.042267892858946374
2019-08-05,0.0337931593385524
2019-08-06,0.0005247548397504789
2019-08-07,0.024063317975968473
2019-08-08,-0.020390261625028334
2019-08-09,-0.00989887948595776
2019-08-12,-0.009995158673964503
2019-08-13,0.002401517803837794
2019-08-14,0.0061740592639809785
2019-08-15,-0.04311123991251941
2019-08-16,-0.01715007874397084
2019-08-19,0.04277600123079322
2019-08-20,-0.011056836644516203
2019-08-21,-0.01515638829297486
2019-08-22,0.003889476279524611
2019-08-23,0.012170119046685319
2019-08-26,0.0014999090316176562
2019-08-27,-0.005426985225655963
2019-08-28,0.03880495376030054
2019-08-29,-0.06667285037088373
2019-08-30,0.010054080066779028
2019-09-03,0.02780960548171177
2019-09-04,-0.029080995856143103
2019-09-05,0.02710703346559031
2019-09-06,0.03973486244721186
2019-09-09,-0.04475300646148793
2019-09-10,0.009171860933864613
2019-09-11,-0.02426801780716864
2019-09-12,0.009238858194988708
2019-09-13,0.009782080319509764
2019-09-16,-0.007708830992952774
2019-09-17,-0.0056428019054105
2019-09-18,0.004989818876219263
2019-09-19,-0.028444392938876087
2019-09-20,0.029128904893504993
2019-09-23,-0.006504814699060377
