Date,Gumbel
2019-12-27,0.004512627316683461
2019-12-30,-0.0021668042813190206
2019-12-31,-0.0010310759392755404
2020-01-02,0.02332976970459797
2020-01-03,-0.032773965699775545
2020-01-06,0.008153253256154892
2020-01-07,-0.03650151908641959
2020-01-08,0.07867899665798485
2020-01-09,-0.023321457836861736
2020-01-10,-0.012773970678416048
2020-01-13,-0.0013682799300446767
2020-01-14,0.015006753189609312
2020-01-15,-0.003096686779585937
2020-01-16,-0.0029100214217814297
2020-01-17,0.00199408573437386
2020-01-21,-0.001264996886328338
2020-01-22,0.004657846445743569
2020-01-23,-0.00242831513422493
2020-01-24,0.0019945414578589893
2020-01-27,-0.0172366701642788
2020-01-28,0.021302523193831312
2020-01-29,-0.0005428514187336905
2020-01-30,-0.008682320543793559
