Date,t_Copula_Capped
2019-05-01,-0.004847805349744452
2019-05-02,0.0030638204730306148
2019-05-03,0.02989704731816875
2019-05-06,-0.027588255974601236
2019-05-07,0.02157843041569383
2019-05-08,-0.006376879472747252
2019-05-09,0.005127811158440798
2019-05-10,0.0038243935234253262
2019-05-13,0.008281173094883298
2019-05-14,0.09768277523979982
2019-05-15,-0.05609769455463873
2019-05-16,0.028927451570851564
2019-05-17,-0.029013238698891206
2019-05-20,0.008484229227187709
2019-05-21,0.0022361002628752402
2019-05-22,0.0027632596871049785
2019-05-23,-0.0064427445345513965
2019-05-24,0.012405554257606647
2019-05-28,0.024734984685610986
2019-05-29,0.005156452992415804
2019-05-30,0.006727180526088288
2019-05-31,-0.01769798124179461
2019-06-03,-0.015392238867481235
2019-06-04,0.03621557446939457
2019-06-05,-0.05089348727263501
2019-06-06,0.016420326375840795
2019-06-07,-0.00386055181842479
2019-06-10,-0.0013174611957866
2019-06-11,-0.011708280000960665
2019-06-12,-0.00023167008604782838
2019-06-13,0.010844031395845374
2019-06-14,0.015130056357743567
2019-06-17,0.02179229252852656
2019-06-18,0.0024370959841417926
2019-06-19,-0.012573367326384045
2019-06-20,-0.008987698766915894
2019-06-21,0.018452044345023438
2019-06-24,0.0342330553008426
2019-06-25,0.007277799246759434
2019-06-26,-0.028976577454348812
2019-06-27,0.09237121799123678
2019-06-28,-0.052546065957233296
2019-07-01,-0.01710606784585182
2019-07-02,-0.07310504248789224
2019-07-03,0.08161812421002669
2019-07-05,0.001138179455479311
2019-07-08,-0.020750857637732628
2019-07-09,0.021692977935629285
2019-07-10,0.06652322607103993
2019-07-11,-0.0592411091563243
2019-07-12,-0.0026465792636922
2019-07-15,-0.05388841507460045
2019-07-16,0.07473923958817814
2019-07-17,-0.08786730390679852
2019-07-18,-0.041323029994280905
2019-07-19,0.06742078835152088
2019-07-22,0.028130791849406044
2019-07-23,-0.04538796031292686
2019-07-24,0.020562388386841834
2019-07-25,0.0034411819441896516
2019-07-26,-0.015317323516975841
2019-07-29,-0.007530035672580565
2019-07-30,-0.011158688475078692
2019-07-31,0.015266527051497936
2019-08-01,-0.01943975485669601
2019-08-02,0.04167916184281882
2019-08-05,0.028979700970251016
2019-08-06,0.0008031625911600771
2019-08-07,0.023871711251979448
2019-08-08,-0.019706880119772452
2019-08-09,-0.010646979767139162
2019-08-12,-0.008859369540721605
2019-08-13,0.00429675090497441
2019-08-14,0.008754198183189406
2019-08-15,-0.04300872243391989
2019-08-16,-0.01788590893543592
2019-08-19,0.04234916337631649
2019-08-20,-0.011111836389717203
2019-08-21,-0.013909488741728683
2019-08-22,0.003753430481679864
2019-08-23,0.01103833702551996
2019-08-26,0.002031177229349577
2019-08-27,-0.0047429716824637595
2019-08-28,0.04103563718943517
2019-08-29,-0.06605171495764883
2019-08-30,0.00970974121186393
2019-09-03,0.022840253380684752
2019-09-04,-0.02921559774731216
2019-09-05,0.02792125592611381
2019-09-06,0.04038597915912571
2019-09-09,-0.04449055658659037
2019-09-10,0.010093619303417454
2019-09-11,-0.02446362126691806
2019-09-12,0.008395778814494624
2019-09-13,0.010208090553934563
2019-09-16,-0.007036717115399641
2019-09-17,-0.006520008409001105
2019-09-18,0.005504053814064151
2019-09-19,-0.028185382717791283
2019-09-20,0.028999240763757386
2019-09-23,-0.004411935119793552
2019-09-24,0.07857752091839038
2019-09-25,-0.12317600060566113
2019-09-26,-0.000838255449319085
2019-09-27,-0.018967072968682747
2019-09-30,-0.010180798264264733
2019-10-01,0.026300595137782188
2019-10-02,-0.010741640339812453
2019-10-03,-0.0012674397670919928
2019-10-04,-0.003215819782791198
2019-10-07,-0.003854736899972433
2019-10-08,0.01221692371507535
2019-10-09,-0.01721971716515658
2019-10-10,0.018845210542174456
2019-10-11,-0.0016257547805511308
2019-10-14,-0.0055704344498536
2019-10-15,0.017757384000179354
2019-10-16,-0.021027937478750112
2019-10-17,0.0007204545034960302
2019-10-18,-0.007742023332069263
2019-10-21,0.019191781310154057
2019-10-22,0.000781003278486337
2019-10-23,-0.033050654822234356
2019-10-24,-0.00028534032838071306
2019-10-25,0.007920390378756057
2019-10-28,0.044201613944351126
2019-10-29,0.01356666785410693
2019-10-30,-0.02741640427116495
2019-10-31,0.016443365759923945
2019-11-01,-0.005651632371272839
2019-11-04,-0.007738978423860836
2019-11-05,0.017353564659120482
2019-11-06,0.0025383644987106435
2019-11-07,-0.0043380769274300925
2019-11-08,-0.021166627993581072
2019-11-11,0.004051672250910149
2019-11-12,-0.01435001792734111
2019-11-13,0.013394726478694982
2019-11-14,-0.004531890162122045
2019-11-15,-0.0035471240747632343
2019-11-18,0.021203295464672048
2019-11-19,-0.03143664677523235
2019-11-20,0.0028609037218794
2019-11-21,-0.018434267079042818
2019-11-22,-0.04085582366075968
2019-11-25,0.03409880266862114
2019-11-26,-0.01607712951164985
2019-11-27,-0.01727036312700813
2019-11-29,0.04754204867570638
2019-12-02,-0.019722744602466168
2019-12-03,0.0036835610400559647
2019-12-04,0.02897209261758312
2019-12-05,-0.0350360013060332
2019-12-06,0.0015760897924442848
2019-12-09,0.027834330464878668
2019-12-10,-0.021916595126664447
2019-12-11,-0.0073409480665397224
2019-12-12,-0.011917277983787415
2019-12-13,0.0110363627766432
2019-12-16,0.01833640268742356
2019-12-17,-0.02281124427841575
2019-12-18,-0.047185718235339125
2019-12-19,0.0465048789576673
2019-12-20,-0.002201197062130079
2019-12-23,0.037991170490162554
2019-12-24,-0.024014219711393336
2019-12-26,-0.00994260227596466
2019-12-27,0.0033185604394304928
2019-12-30,-6.927257305986041e-05
2019-12-31,-0.0029724280995242023
2020-01-02,0.016072787948050372
2020-01-03,-0.02095713186856123
2020-01-06,0.013984569662237257
2020-01-07,-0.020582705995459215
2020-01-08,0.07473459136253646
2020-01-09,-0.029121687555680797
2020-01-10,-0.006339230320953664
2020-01-13,0.0002723656859635569
2020-01-14,0.028390069773169407
2020-01-15,-5.6381569083309435e-05
2020-01-16,-0.004809112016610496
2020-01-17,0.004835515898835761
2020-01-21,-0.004956717150821214
2020-01-22,0.0031604425619469506
2020-01-23,-0.009208181611002276
2020-01-24,0.004840608805891924
2020-01-27,-0.006256423412352052
2020-01-28,0.022684915451116637
2020-01-29,0.006325894327647918
2020-01-30,-0.005337954013317052
2020-01-31,0.013291890022680287
2020-02-03,-0.008024319782386973
2020-02-04,-0.0007241139879731375
2020-02-05,-0.014531961999706952
2020-02-06,0.030740002176551515
2020-02-07,0.003178208602909538
2020-02-10,0.004513689923431296
2020-02-11,-0.019808016286428344
2020-02-12,0.02210798223104914
2020-02-13,0.008892085193777502
2020-02-14,-0.014026632058498814
2020-02-18,-0.027470282554284402
2020-02-19,0.03399980126926328
2020-02-20,-0.012649511403937538
2020-02-21,0.004253243298041562
2020-02-24,0.011771461200506232
2020-02-25,-0.013963005821481154
2020-02-26,-0.000871825368194995
2020-02-27,-0.024058317603562716
2020-02-28,-0.005302484176844216
2020-03-02,-0.00782204972015177
2020-03-03,0.010249992002748474
2020-03-04,-0.003663104251105444
2020-03-05,0.003612235564117529
2020-03-06,0.0038743344445961257
2020-03-09,-0.05753982296205398
2020-03-10,0.01773512322421712
2020-03-11,-0.006001829546195742
2020-03-12,-0.06263265627431844
