Date,Gauss Mix Indep
2019-05-01,-0.0014395241961050612
2019-05-02,0.007380346982056786
2019-05-03,0.04287944953000779
2019-05-06,-0.024219644343958846
2019-05-07,0.026002140817177798
2019-05-08,-0.00393574639354642
2019-05-09,0.012316958528724269
2019-05-10,0.016408230591594086
2019-05-13,0.06623749070984307
2019-05-14,0.09204878979250641
2019-05-15,-0.04281686560566647
2019-05-16,0.018544531776646365
2019-05-17,-0.051074063409640616
2019-05-20,0.029785849701316647
2019-05-21,0.008243197754125122
2019-05-22,-0.0006205734361811027
2019-05-23,-0.011252317431641092
2019-05-24,0.021773379148227957
2019-05-28,0.044736448190462554
2019-05-29,0.004689589194604804
2019-05-30,0.00406150579164166
2019-05-31,-0.025670133179006044
2019-06-03,-0.006656263080296842
2019-06-04,-0.004973354103691395
2019-06-05,-0.04193900803079251
2019-06-06,0.00563596134543682
2019-06-07,0.015099659421154512
2019-06-10,-0.0013174611957866
2019-06-11,-0.015890439611547312
2019-06-12,0.012401542232335791
2019-06-13,0.014905813280986786
2019-06-14,0.0220230040758417
2019-06-17,0.06106134588734481
2019-06-18,-0.008220229739649842
2019-06-19,-0.008717602906840007
2019-06-20,0.008280368419159235
2019-06-21,0.03264261769657551
2019-06-24,0.07039576607170511
2019-06-25,0.022547964018840926
2019-06-26,0.048972073770948046
2019-06-27,-0.0012697997220482288
2019-06-28,-0.021957300662016746
2019-07-01,-0.0648977766417086
2019-07-02,-0.05120072554905422
2019-07-03,0.09454790358075252
2019-07-05,-0.0017791072554012403
2019-07-08,0.01728811269574143
2019-07-09,0.03141079413567903
2019-07-10,0.051299781304378574
2019-07-11,-0.07673869117826301
2019-07-12,-0.0026465792636922
2019-07-15,-0.08393793045892053
2019-07-16,0.027276131493896728
2019-07-17,-0.08510651025707054
2019-07-18,-0.010533804310728565
2019-07-19,0.06375203301597064
2019-07-22,0.015036819847530126
2019-07-23,-0.04517696121713289
2019-07-24,-0.0015136015794203588
2019-07-25,0.013321148280768278
2019-07-26,-0.019950713472026312
2019-07-29,-0.01829835915069959
2019-07-30,-0.0016707455955368598
2019-07-31,0.03233705558144586
2019-08-01,-0.004914447428334415
2019-08-02,0.04781003684528192
2019-08-05,0.0791056681389688
2019-08-06,-0.0020960954347483867
2019-08-07,0.025867048413141726
2019-08-08,-0.026823418017295247
2019-08-09,-0.0006687971434943202
2019-08-12,-0.02400855699397538
2019-08-13,-0.020981921584833536
2019-08-14,-0.025659767401181918
2019-08-15,-0.04437610345129654
2019-08-16,-0.001031026282421547
2019-08-19,0.052126285914256304
2019-08-20,-0.009852015493454703
2019-08-21,-0.04247089578933273
2019-08-22,0.006869687445183038
2019-08-23,0.022215660158684095
2019-08-26,-0.0032155542130787836
2019-08-27,-0.01149819508833437
2019-08-28,0.019005715323774486
2019-08-29,-0.07218596262490669
2019-08-30,0.013002784627178725
2019-09-03,0.0703640572764217
2019-09-04,-0.027928348675427806
2019-09-05,0.020134536902234164
2019-09-06,0.03415910243532991
2019-09-09,-0.048140382017239726
2019-09-10,-0.0027250461252515124
2019-09-11,-0.021743412381335345
2019-09-12,0.020120275022330384
2019-09-13,0.004283671698991623
2019-09-16,-0.012133580686844243
