Date,t_Copula
2019-05-01,-0.005667091219438338
2019-05-02,0.0020262097198132777
2019-05-03,0.026776325110294305
2019-05-06,-0.028398006046576604
2019-05-07,0.020515054696327587
2019-05-08,-0.006913764117741963
2019-05-09,0.003546683580188125
2019-05-10,0.0010567980348471923
2019-05-13,-0.0044653081490212965
2019-05-14,0.09892187207665304
2019-05-15,-0.05759144832190555
2019-05-16,0.030095264635639465
2019-05-17,-0.026531959845943934
2019-05-20,0.006088341443798967
2019-05-21,0.0015604553507714697
2019-05-22,0.0031563312115271006
2019-05-23,-0.005884056773778351
2019-05-24,0.011317372578393062
2019-05-28,0.022411582359289847
2019-05-29,0.00521068464569688
2019-05-30,0.006960180243617699
2019-05-31,-0.017001156109505013
2019-06-03,-0.016155827862212913
2019-06-04,0.039815791929856924
2019-06-05,-0.051676175087847914
2019-06-06,0.016702028786925227
2019-06-07,-0.004355818550012741
2019-06-10,-0.0013174611957866
2019-06-11,-0.01159903625387674
2019-06-12,-0.0005616669249713033
2019-06-13,0.010882430594339357
2019-06-14,0.015195220779448276
2019-06-17,0.022163533579187655
2019-06-18,0.002336343955240402
2019-06-19,-0.012536915771997599
2019-06-20,-0.009297594289696905
2019-06-21,0.018197378023659592
2019-06-24,0.03358407345251206
2019-06-25,0.0070037584033920686
2019-06-26,-0.030375456539149748
2019-06-27,0.09354924363127547
2019-06-28,-0.05293087969265449
2019-07-01,-0.0165048371061864
2019-07-02,-0.07338060385631406
2019-07-03,0.08145546459791744
2019-07-05,0.0012920679782838628
2019-07-08,-0.022757434821864653
2019-07-09,0.021180357638716334
2019-07-10,0.06732627138653827
2019-07-11,-0.058318101815302656
2019-07-12,-0.0026465792636922
2019-07-15,-0.05129818364957427
2019-07-16,0.07883050137868851
2019-07-17,-0.08810528093831063
2019-07-18,-0.043977023541190985
2019-07-19,0.06768851964168646
2019-07-22,0.029086338266874755
2019-07-23,-0.04540335819448993
2019-07-24,0.022173407038883767
2019-07-25,0.0027201809800607678
2019-07-26,-0.014937720484513875
2019-07-29,-0.006647811580397317
2019-07-30,-0.01193601391581224
2019-07-31,0.013867977726152805
2019-08-01,-0.020629780043597924
2019-08-02,0.04140776101978129
2019-08-05,0.026760730800466676
2019-08-06,0.0009315065900368435
2019-08-07,0.023783381911133446
2019-08-08,-0.019391846092526838
2019-08-09,-0.010687018937117883
2019-08-12,-0.008798580826548046
2019-08-13,0.004398185916021154
2019-08-14,0.008892290125344218
2019-08-15,-0.0430032355829526
2019-08-16,-0.018556170099938755
2019-08-19,0.041960360578179264
2019-08-20,-0.011161935167524055
2019-08-21,-0.012773699051484663
2019-08-22,0.003629507576712373
2019-08-23,0.01056480983505537
2019-08-26,0.002253454958055806
2019-08-27,-0.004456786705771848
2019-08-28,0.04196893462415357
2019-08-29,-0.06579183761234135
2019-08-30,0.009583645293162628
2019-09-03,0.021020490639463624
2019-09-04,-0.029264888580698013
2019-09-05,0.028219421897573118
2019-09-06,0.040624416264896976
2019-09-09,-0.04433106132499667
2019-09-10,0.010653787573017088
2019-09-11,-0.024582492822842944
2019-09-12,0.007883425107377644
2019-09-13,0.010466984233375998
2019-09-16,-0.006731776559843123
2019-09-17,-0.006918000248593142
2019-09-18,0.0057373641099382235
2019-09-19,-0.028067868821187992
2019-09-20,0.028940411667853376
2019-09-23,-0.003517604791700546
2019-09-24,0.08231959797089561
2019-09-25,-0.12309054399882328
2019-09-26,-0.00024595267379795213
2019-09-27,-0.018550966583806255
2019-09-30,-0.011605403324153139
2019-10-01,0.026342799524603465
2019-10-02,-0.01050860619341336
2019-10-03,-0.0007966856243722328
2019-10-04,-0.0034947539588801825
2019-10-07,-0.003974911107353455
2019-10-08,0.012558560136272693
2019-10-09,-0.01908506160548957
2019-10-10,0.019036671708341363
2019-10-11,-0.0006909577928401953
2019-10-14,-0.0055704344498536
2019-10-15,0.018544576494628612
2019-10-16,-0.020068278018394496
2019-10-17,0.00023735039931373908
2019-10-18,-0.0073031131369122055
2019-10-21,0.018584894731972293
2019-10-22,0.0008788386900608746
2019-10-23,-0.03128307821433747
2019-10-24,-0.00032547304730038773
2019-10-25,0.007424100212238188
2019-10-28,0.03966465998597091
2019-10-29,0.014045771704370618
2019-10-30,-0.027314728073675257
2019-10-31,0.016364241759822696
2019-11-01,-0.00549308506314322
2019-11-04,-0.008476151049526634
2019-11-05,0.017674290789525565
2019-11-06,0.002672525298636012
2019-11-07,-0.004021660484264604
2019-11-08,-0.020294813282575003
2019-11-11,0.004174000450138485
2019-11-12,-0.014459531504162192
2019-11-13,0.013459017939572084
2019-11-14,-0.004389151303380641
2019-11-15,-0.003322928020244545
2019-11-18,0.02081403124153332
2019-11-19,-0.03156288603910298
2019-11-20,0.0028609037218794
2019-11-21,-0.019166874325186135
2019-11-22,-0.0412193669124086
2019-11-25,0.03418773803822437
2019-11-26,-0.016049774707984542
2019-11-27,-0.017512503111021968
2019-11-29,0.04743716977059396
2019-12-02,-0.019494679541672437
2019-12-03,0.00367710607813668
2019-12-04,0.029128238838579595
2019-12-05,-0.035294833153165214
2019-12-06,0.0015251614103613843
2019-12-09,0.028013790754479996
2019-12-10,-0.02187426660396703
2019-12-11,-0.007324660672261941
2019-12-12,-0.011953798106960935
2019-12-13,0.0110363627766432
2019-12-16,0.018504452068139724
2019-12-17,-0.02272985229325839
2019-12-18,-0.047343877425947666
2019-12-19,0.04649668401557484
2019-12-20,-0.0022188356849631614
2019-12-23,0.03794314040590997
2019-12-24,-0.02368279283152168
2019-12-26,-0.009971322729793307
2019-12-27,0.0034068256640894827
2019-12-30,-0.0002243217675277397
2019-12-31,-0.002828923671228884
2020-01-02,0.01642315070363099
2020-01-03,-0.02152764156559982
2020-01-06,0.013703037180382228
2020-01-07,-0.021351256807246713
2020-01-08,0.07492502490016982
2020-01-09,-0.02873976811896083
2020-01-10,-0.006762929472866157
2020-01-13,0.0001643364388649567
2020-01-14,0.027508837653266595
2020-01-15,-0.00025657220113440606
2020-01-16,-0.004834977053522783
2020-01-17,0.004874215314381078
2020-01-21,-0.00500699725919042
2020-01-22,0.0031400483759968655
2020-01-23,-0.009300521332529888
2020-01-24,0.004840608805891922
2020-01-27,-0.006256423412352059
2020-01-28,0.022684915451116637
2020-01-29,0.006325894327647914
2020-01-30,-0.005337954013317054
2020-01-31,0.013064930341268955
2020-02-03,-0.007915332591551898
2020-02-04,-0.0008522498862323525
2020-02-05,-0.014066949884223016
2020-02-06,0.030790847972131677
2020-02-07,0.0031376420901163657
2020-02-10,0.004586562329763394
2020-02-11,-0.019437874501757546
2020-02-12,0.02219980717414225
2020-02-13,0.008722926839428494
2020-02-14,-0.01373046246256045
2020-02-18,-0.02785320512422949
2020-02-19,0.03396021410062836
2020-02-20,-0.013646667614819197
2020-02-21,0.0044626357404120975
2020-02-24,0.011521206376778144
2020-02-25,-0.014474654566637744
2020-02-26,-0.001903511025024493
2020-02-27,-0.023843106313275075
2020-02-28,-0.005749581451390345
2020-03-02,-0.007200103112345035
2020-03-03,0.009843829596669854
2020-03-04,-0.0036831591591564663
2020-03-05,0.004464140989843796
2020-03-06,0.0038168895405306094
2020-03-09,-0.06027741878813021
2020-03-10,0.01805863976942998
2020-03-11,-0.006314091215988542
2020-03-12,-0.06736491405674469
2020-03-13,-0.07170699206408501
2020-03-16,0.029643317607892877
2020-03-17,-0.019214236742360453
2020-03-18,-2.5493074039349e-07
2020-03-19,-0.01335464790556748
2020-03-20,0.11614513105021337
2020-03-23,-0.07068385628714802
2020-03-24,0.003785961748269902
2020-03-25,0.02199738360166688
2020-03-26,-0.011640179185613532
2020-03-27,0.009077124689671215
2020-03-30,-0.016494501554927446
2020-03-31,0.009832281222193774
2020-04-01,-0.0017757489532313347
2020-04-02,-0.007909558542392031
2020-04-03,0.022510683991416126
2020-04-06,-0.017898063261127924
2020-04-07,0.0292004309294193
2020-04-08,-0.008626753706187937
2020-04-09,0.014777572554909097
2020-04-13,-0.0320601632275765
2020-04-14,0.013794184823779206
2020-04-15,-0.0023472766707751357
2020-04-16,-0.003356090352338678
2020-04-17,0.008095252532056499
2020-04-20,0.034196841385141216
2020-04-21,-0.040694171913699756
2020-04-22,0.00942115045240947
2020-04-23,0.007784283345449637
2020-04-24,0.004291773055696077
2020-04-27,-0.004628927798333588
2020-04-28,0.0068248491233115
2020-04-29,-0.026293022879046377
2020-04-30,0.051609778135657154
2020-05-01,1.6462175750780322e-05
