Date,Clayton
2019-05-01,-0.0059903910317264195
2019-05-02,0.0016167563480999347
2019-05-03,0.025544851529056993
2019-05-06,-0.028717542921254682
2019-05-07,0.02009543416681539
2019-05-08,-0.007246687475115176
2019-05-09,0.0025662228672682363
2019-05-10,-0.0006593940568775866
2019-05-13,-0.012369429397371012
2019-05-14,0.09969023876935247
2019-05-15,-0.05553278403901782
2019-05-16,0.028485805902713584
2019-05-17,-0.02995161324691492
2019-05-20,0.009390310425269277
2019-05-21,0.002491616884179943
2019-05-22,0.00300374133403404
2019-05-23,-0.006100938668488385
2019-05-24,0.011739803354485295
2019-05-28,0.02331352425615365
2019-05-29,0.005189631985261679
2019-05-30,0.006975187005085694
2019-05-31,-0.01695627584674738
2019-06-03,-0.016205008170348173
2019-06-04,0.04004767034256467
2019-06-05,-0.0517265854895057
2019-06-06,0.017612582034874903
2019-06-07,-0.005956680712721284
2019-06-10,-0.0013174611957866
2019-06-11,-0.011245925152191324
2019-06-12,-0.0016283233740168879
2019-06-13,0.01059550325003709
2019-06-14,0.014708297739488086
2019-06-17,0.01938953795063668
2019-06-18,0.0030891855045313554
2019-06-19,-0.01280928988671854
2019-06-20,-0.009960426380089621
2019-06-21,0.017652675058520258
2019-06-24,0.03219597338802732
2019-06-25,0.006417615488411875
2019-06-26,-0.033367503470529525
2019-06-27,0.09741989930568855
2019-06-28,-0.05419526768046704
2019-07-01,-0.014529364675856998
2019-07-02,-0.07428601978112867
2019-07-03,0.0809210115867013
2019-07-05,0.001352890584916137
2019-07-08,-0.023550510566069202
2019-07-09,0.020977750568984075
2019-07-10,0.0676436654874257
2019-07-11,-0.05795329415194649
2019-07-12,-0.0026465792636922
2019-07-15,-0.05160957759138069
2019-07-16,0.07833865569895503
2019-07-17,-0.08807667167769169
2019-07-18,-0.04365796420768267
2019-07-19,0.0677127827898577
2019-07-22,0.02917293466095786
2019-07-23,-0.04540475362750659
2019-07-24,0.022319405604225077
2019-07-25,0.0026548402676865833
2019-07-26,-0.014923510745330805
2019-07-29,-0.006614787149139118
2019-07-30,-0.011965111659583017
2019-07-31,0.013815625612369827
2019-08-01,-0.020674326440968588
2019-08-02,0.041179505968611266
2019-08-05,0.024894519991007044
2019-08-06,0.001039447183963968
2019-08-07,0.023709094670627064
2019-08-08,-0.0191268943978177
2019-08-09,-0.011650066341342948
2019-08-12,-0.007336452280373395
2019-08-13,0.006837964865935034
2019-08-14,0.012213764734015316
2019-08-15,-0.04287126237810758
2019-08-16,-0.01968905717689736
2019-08-19,0.04130319932697994
2019-08-20,-0.011246612993056286
2019-08-21,-0.010853967564170015
2019-08-22,0.0034200509275553632
2019-08-23,0.009724429161868216
2019-08-26,0.0026479368611992795
2019-08-27,-0.003948886994390048
2019-08-28,0.043625281170384576
2019-08-29,-0.06533062671929565
2019-08-30,0.00930154609042702
2019-09-03,0.01694935476327017
2019-09-04,-0.02937516102205482
2019-09-05,0.028886472692696827
2019-09-06,0.0411578428669109
2019-09-09,-0.044019665814266126
2019-09-10,0.011747449432711625
2019-09-11,-0.024814575384410578
2019-09-12,0.006883115488720667
2019-09-13,0.010972443321809282
2019-09-16,-0.006377049791134527
2019-09-17,-0.007380970347710405
2019-09-18,0.006008765882689692
2019-09-19,-0.027931168982282123
2019-09-20,0.028871977821597696
2019-09-23,-0.0024986546637913026
2019-09-24,0.08658311198973354
2019-09-25,-0.12299317950414738
2019-09-26,0.00042888409503349934
2019-09-27,-0.01807687816169288
2019-09-30,-0.012832146570168155
2019-10-01,0.0263791421910329
2019-10-02,-0.010307937900680809
2019-10-03,-0.0003913140014746609
2019-10-04,-0.0037349472771790303
2019-10-07,-0.004088685504873949
2019-10-08,0.012882002901903312
2019-10-09,-0.02085106817621902
2019-10-10,0.01921793671773015
2019-10-11,0.00019405710676778654
2019-10-14,-0.0055704344498536
2019-10-15,0.019224623344000054
2019-10-16,-0.01923923887347617
2019-10-17,-0.00017999786846596352
2019-10-18,-0.006923943496095968
2019-10-21,0.017371121575608755
2019-10-22,0.001074509513209951
2019-10-23,-0.0277479249985437
2019-10-24,-0.0004057384851397375
2019-10-25,0.0064315198792024506
2019-10-28,0.030675160514947758
2019-10-29,0.01499506584489309
2019-10-30,-0.027113267328881734
2019-10-31,0.016207465834040684
2019-11-01,-0.005178940164244533
2019-11-04,-0.00966248467036555
2019-11-05,0.018190436097061193
2019-11-06,0.0028884305859577675
2019-11-07,-0.00351245076642619
2019-11-08,-0.01889179984067687
2019-11-11,0.0046643678004934476
2019-11-12,-0.014898529894005313
2019-11-13,0.013716738019812182
2019-11-14,-0.0038169653610120886
2019-11-15,-0.0024242110775618813
2019-11-18,0.023233781817801082
2019-11-19,-0.030778155479907136
2019-11-20,0.0028609037218794
2019-11-21,-0.014612829281592535
2019-11-22,-0.03895950345621262
2019-11-25,0.035372801838187314
