Date,Gaussian
2019-05-01,-0.005860551749683016
2019-05-02,0.0017811954532056945
2019-05-03,0.02603941923236515
2019-05-06,-0.028589214859134973
2019-05-07,0.020263956467824303
2019-05-08,-0.007146993392824848
2019-05-09,0.002859822366466768
2019-05-10,-0.00014547939204791888
2019-05-13,-0.010002535946628949
2019-05-14,0.09946015094104413
2019-05-15,-0.05694506032807008
2019-05-16,0.029589920073058513
2019-05-17,-0.027605676876855667
2019-05-20,0.007125107430065378
2019-05-21,0.0018528253309181945
2019-05-22,0.0031477861783874876
2019-05-23,-0.0058962021598821125
2019-05-24,0.011341028701854227
2019-05-28,0.02246209110551422
2019-05-29,0.0052095056967125086
2019-05-30,0.006895414220440031
2019-05-31,-0.0171948498750906
2019-06-03,-0.015943576006050206
2019-06-04,0.03881505351711823
2019-06-05,-0.05145861440700907
2019-06-06,0.01695812188791107
2019-06-07,-0.004806061033274522
2019-06-10,-0.0013174611957866
2019-06-11,-0.011499723756527717
2019-06-12,-0.0008616640512653755
2019-06-13,0.010649902114570233
2019-06-14,0.014800614003569757
2019-06-17,0.019915462772406564
2019-06-18,0.0029464534635877185
2019-06-19,-0.012757650184671076
2019-06-20,-0.00925455324486621
2019-06-21,0.01823274834607124
2019-06-24,0.033674209820335754
2019-06-25,0.007041819631637539
2019-06-26,-0.030181167777371815
2019-06-27,0.09148168842630953
2019-06-28,-0.052255492320282586
2019-07-01,-0.01756005840437473
2019-07-02,-0.07289696553622677
2019-07-03,0.08174094881508878
2019-07-05,0.0014144459940379564
2019-07-08,-0.024353141439722004
2019-07-09,0.0207727024502189
2019-07-10,0.06796488361362504
2019-07-11,-0.05758409121553784
2019-07-12,-0.0026465792636922
2019-07-15,-0.05134772359486166
2019-07-16,0.07875225320236727
2019-07-17,-0.08810072946503035
2019-07-18,-0.0439262641017692
2019-07-19,0.06777804229183557
2019-07-22,0.029405849100215854
2019-07-23,-0.045408506861137586
2019-07-24,0.022712091400660297
2019-07-25,0.002479096282680171
2019-07-26,-0.014816937701457795
2019-07-29,-0.006367103914702649
2019-07-30,-0.012183344737863824
2019-07-31,0.013422984758997534
2019-08-01,-0.021008424421248534
2019-08-02,0.04110295701852376
2019-08-05,0.02426865660978582
2019-08-06,0.0010756467733907486
2019-08-07,0.023684181266798703
2019-08-08,-0.019038038646543298
2019-08-09,-0.011317109033098835
2019-08-12,-0.00784195842981671
2019-08-13,0.00599445266880945
2019-08-14,0.01106542121504369
2019-08-15,-0.042916889875625114
2019-08-16,-0.019058865973315887
2019-08-19,0.041668758479576344
2019-08-20,-0.011199509250879192
2019-08-21,-0.01192185678380163
2019-08-22,0.003536565397986754
2019-08-23,0.010093884442340589
2019-08-26,0.0024745113805603536
2019-08-27,-0.004172174174006815
2019-08-28,0.0428971040509889
2019-08-29,-0.06553338816453556
2019-08-30,0.009465632446172947
2019-09-03,0.019317379356013076
2019-09-04,-0.029311019745277077
2019-09-05,0.02849847466573375
2019-09-06,0.04084756894081111
2019-09-09,-0.044311651848718075
2019-09-10,0.010721956198418104
2019-09-11,-0.024596958673563964
2019-09-12,0.007821075185347533
2019-09-13,0.010498489813413846
2019-09-16,-0.006640916720840573
2019-09-17,-0.007036585572226685
2019-09-18,0.005806881055239476
2019-09-19,-0.028032854476485788
2019-09-20,0.02892288299846157
2019-09-23,-0.003363662686045186
2019-09-24,0.08296372598813015
2019-09-25,-0.12307583425502333
2019-09-26,-0.0001439989173557879
