,Date,PX_LAST,contract_name,ada Price,log return future,log return ada
0,2021-05-27 20:00:00+00:00,38865.0,BTCM1 Curncy,1.6765649543082348,0.006582792406038016,-0.024981722504598725
1,2021-05-26 20:00:00+00:00,38610.0,BTCM1 Curncy,1.718975979330896,0.032643066778752436,0.13574032027668925
2,2021-05-25 20:00:00+00:00,37370.0,BTCM1 Curncy,1.500785191870164,-0.06224461572220669,-0.04994061985390849
3,2021-05-24 20:00:00+00:00,39770.0,BTCM1 Curncy,1.5776384109014971,0.0943300216439482,0.06331497343462297
4,2021-05-21 20:00:00+00:00,36190.0,BTCM1 Curncy,1.4808467888941748,-0.1088085571403067,-0.2005517805210263
5,2021-05-20 20:00:00+00:00,40350.0,BTCM1 Curncy,1.8097086389007944,0.021290722808881515,0.09850636425199709
6,2021-05-19 20:00:00+00:00,39500.0,BTCM1 Curncy,1.63993973643578,-0.09046532086393133,-0.21402412279724922
7,2021-05-18 20:00:00+00:00,43240.0,BTCM1 Curncy,2.0313155104665523,-0.019693789681792744,-0.02852624917414044
8,2021-05-17 20:00:00+00:00,44100.0,BTCM1 Curncy,2.090095726449119,-0.13164469329121373,0.08526561983032568
9,2021-05-14 20:00:00+00:00,50305.0,BTCM1 Curncy,1.9192687367703565,0.03685000398750445,0.022255760330519552
10,2021-05-13 20:00:00+00:00,48485.0,BTCM1 Curncy,1.877025770056826,-0.11960324737212723,0.0903887598500817
11,2021-05-12 20:00:00+00:00,54645.0,BTCM1 Curncy,1.7148056096412525,-0.042368971914853636,-0.021470884126106902
12,2021-05-11 20:00:00+00:00,57010.0,BTCM1 Curncy,1.7520221080275655,0.018947003269676767,0.059830755812685064
13,2021-05-10 20:00:00+00:00,55940.0,BTCM1 Curncy,1.65027155863114,-0.0359908941145356,0.0006746520839266889
14,2021-05-07 20:00:00+00:00,57990.0,BTCM1 Curncy,1.6491585749656543,0.02638398870336255,0.03257734613382027
15,2021-05-06 20:00:00+00:00,56480.0,BTCM1 Curncy,1.5962990515635065,-0.019201852521762288,0.08623856380575384
16,2021-05-05 20:00:00+00:00,57575.0,BTCM1 Curncy,1.4644054052152984,0.050402405381360676,0.11508669953188143
17,2021-05-04 20:00:00+00:00,54745.0,BTCM1 Curncy,1.3052082333146031,-0.05939356130943693,-0.044242734301165584
18,2021-05-03 20:00:00+00:00,58095.0,BTCM1 Curncy,1.3642506835176245,0.009512351214370721,0.00477073165509728
19,2021-04-30 20:00:00+00:00,57545.0,BTCM1 Curncy,1.3577577100282965,0.08208667542073965,0.044512350206980134
