,Date,log return crix,log return brr
362,2020-01-31,0.029510198770506348,-0.008119888528695308
363,2020-01-30,-0.0026860692065121166,0.006807914261150054
364,2020-01-29,0.04347182310612328,0.03127139006984765
365,2020-01-28,0.031313027158473776,0.02770540411694439
366,2020-01-27,0.032671316992612394,0.03714029377690074
367,2020-01-26,-0.010353025745737801,0.015428050039483955
368,2020-01-25,0.0022067911055462025,-0.018947370581352683
369,2020-01-24,-0.036323127729298126,0.015176784220416451
370,2020-01-23,-0.00578858030000601,-0.03437785878277867
371,2020-01-22,0.011107472114033116,-0.0023985418929858655
372,2020-01-21,-0.0006890960371712399,0.001134338248054345
373,2020-01-20,-0.02440517868864898,0.002492891572557695
374,2020-01-19,0.021854306542386542,-0.022289144202685768
375,2020-01-17,-0.00955366874873336,0.015384083513053494
376,2020-01-16,-0.002152867988260099,-0.011859324193432793
377,2020-01-15,0.110316283067828,0.010349210636450334
378,2020-01-14,-0.005772696026268081,0.07419512060984478
379,2020-01-13,0.01918979870916967,-0.009962717898795902
380,2020-01-12,-0.007988000429447105,0.010118807821773839
381,2020-01-11,0.0418532338943066,0.0057314650456286465
382,2020-01-10,-0.024814162142408742,0.015683980992483415
383,2020-01-09,-0.013508233334200528,-0.0489732553995783
384,2020-01-08,0.035333176213755375,0.06053513747666193
385,2020-01-07,0.05709342899220365,0.03672338591750497
386,2020-01-06,0.0011909292488676423,0.010444621587465711
387,2020-01-05,0.05623851467723992,0.024532088131387582
388,2020-01-03,-0.0322381550901149,0.02158225607339102
389,2020-01-02,0.0017987927483225942,-0.013150009042651286
390,2020-01-01,-0.008273244770498421,0.003098408119801788
391,2019-12-31,-0.01971122061227443,-0.010167861405599415
392,2019-12-30,0.014538539425410744,-0.016203753022684054
393,2019-12-29,0.011367121267135278,0.010552724469439256
394,2019-12-28,0.006152009033576028,0.013356053618292875
395,2019-12-27,0.002344986910000177,-0.0011071325153020808
396,2019-12-26,-0.007793761209732259,0.0037341882366143868
397,2019-12-25,-0.009135399249488063,-0.012236722686804632
398,2019-12-24,-0.018275484494135213,-0.040632243547212024
399,2019-12-23,0.040221414386667105,0.053581823876465234
400,2019-12-22,-0.007950698342396251,0.006032252607332196
401,2019-12-21,0.007860633596590314,-0.004360893713256835
402,2019-12-20,-0.015861084907779162,0.0041381239840796065
403,2019-12-19,0.08401358400254814,0.049450141145694695
404,2019-12-18,-0.05288301966213289,0.009656694869371268
405,2019-12-17,-0.038063987979622134,-0.0520635237439707
406,2019-12-16,0.005851578519917811,-0.002737460015360707
407,2019-12-15,-0.022319531719000477,-0.00014771952731288058
408,2019-12-14,0.00494155912053599,-0.018393258450727742
409,2019-12-13,0.0029694617387036044,0.011036362776643232
410,2019-12-12,-0.007087390190114549,-0.003308267614349703
411,2019-12-11,-0.01476088285899135,-0.011180429810955454
412,2019-12-10,-0.02021778961619139,-0.03189483887720293
413,2019-12-09,0.005284888874941256,-0.007039499389172143
414,2019-12-08,-0.0006070052233965818,0.002254311279519321
415,2019-12-07,0.014086013305254866,0.01925805247658564
416,2019-12-06,0.019621652528250804,0.0053678916007196134
417,2019-12-05,-0.010824876008424801,-0.015765036357710066
418,2019-12-04,-0.0036183221876077754,0.01734644305019648
419,2019-12-03,-0.013151849414592943,0.0041641562460464675
420,2019-12-02,-0.016709014509728025,-0.004315328134900125
421,2019-12-01,-0.02015453779386901,-0.02931077736331295
422,2019-11-30,0.033751606426830935,-0.027918069627301784
423,2019-11-29,-0.005980102685352436,0.02721476313251897
424,2019-11-28,0.03762771670191607,0.039559454768178126
425,2019-11-27,0.01051515770436981,0.027132056441528888
426,2019-11-26,0.01757937023859559,-0.02109331663377612
427,2019-11-25,-0.051353301897214126,0.024465414086449432
428,2019-11-24,0.008734983518964025,-0.03168584117866332
429,2019-11-23,-0.04877353433542525,0.025010706359844127
430,2019-11-22,-0.059177123488966824,-0.06521977185009586
431,2019-11-21,-0.006098994016011071,-0.06753215270120631
432,2019-11-20,-0.011874490139748324,0.00286090372187944
433,2019-11-19,-0.037723409095575304,-0.03989695203589602
434,2019-11-18,0.0014236580315310874,-0.013391874453890295
435,2019-11-17,0.0039018853152609596,0.004731035948512704
436,2019-11-16,-0.02305889972093904,0.003776417249968665
437,2019-11-15,-0.013626490361418582,-0.01798071144670762
438,2019-11-14,-0.00045876484829789033,-0.013721319447301313
439,2019-11-13,0.005480768827643102,0.009255686566365806
440,2019-11-12,-0.028475036043633644,-0.0072996093782047074
441,2019-11-11,0.023128938787188195,-0.01194148591043132
442,2019-11-10,0.006136374918805951,0.0020263937534963023
443,2019-11-09,-0.04282282326010025,0.006091359305800288
444,2019-11-08,-0.01657522179369607,-0.050917811875681035
445,2019-11-07,0.008019393468477076,-0.015135972013500766
446,2019-11-06,-0.0011312859780478466,-0.0020399507992076137
447,2019-11-05,0.018980145108595126,0.006408598990366522
448,2019-11-04,-0.009030425230753827,0.01374569773504983
449,2019-11-03,0.008251647023992668,-0.015562833433357477
450,2019-11-02,0.00578093407092117,0.019234601714028122
451,2019-11-01,-0.0013661030004504195,-0.011104922341591678
452,2019-10-31,-0.02577855165706434,0.019164863344801834
453,2019-10-30,0.02524071982064941,-0.030913592552263884
454,2019-10-29,-0.02497691368206089,-0.0029122762049627817
455,2019-10-28,0.026550965290141705,-0.01749681140721856
456,2019-10-27,0.19371523312672165,0.2177485394084151
457,2019-10-25,-0.003180030112926043,0.025365594963769528
458,2019-10-24,-0.07151787833441389,0.0011253736839860738
459,2019-10-23,-0.020308776091930273,-0.09518312817103886
460,2019-10-22,0.0008898855079438541,-0.0026580307498362404
461,2019-10-21,0.030229379589576902,0.03264799269389902
462,2019-10-20,-0.019529450799418615,0.007876591944927206
463,2019-10-18,0.013316994126263602,-0.01657387181461852
464,2019-10-17,-0.021806575377491304,0.010441582644319722
465,2019-10-16,-0.019716070263523996,-0.04033841839768375
466,2019-10-15,0.00946791740084846,0.0019173216952060783
467,2019-10-14,0.0014949695114657672,-0.016729535631750794
468,2019-10-13,0.005425609949618432,0.009433452435515436
469,2019-10-12,-0.03631813989738728,0.0017256487463817337
470,2019-10-11,-0.005715720101344439,-0.021582840766711103
471,2019-10-10,0.046630311341062596,0.014757684580457316
472,2019-10-09,0.0004054439065344911,0.022603731004792557
473,2019-10-08,0.04175557975015427,0.004923289350104916
474,2019-10-07,-0.028649888764735693,0.03072728677558081
475,2019-10-06,-0.0010517360013108758,-0.01991285202308914
476,2019-10-05,-0.002762665411673025,-0.012103558988376941
477,2019-10-04,-0.02056771214098407,0.00233806959000289
478,2019-10-03,0.0,-0.010640677808801015
479,2019-10-02,0.008989333184199162,-0.015381609121447714
480,2019-10-01,0.031633438583273436,0.02546025890240748
481,2019-09-30,-0.018814162555360923,0.01786739861657269
482,2019-09-29,0.0033387148571582302,-0.011754054176703487
483,2019-09-28,0.013029013731206554,0.012071326932755167
484,2019-09-27,-0.03978934788100537,-0.03135305933490386
485,2019-09-26,-0.031355801324076726,-0.018468972902638645
486,2019-09-25,-0.10726855628909164,-0.12571973558706792
487,2019-09-24,-0.038349646154312515,-0.032810616919091165
488,2019-09-23,-0.0010569288884295777,-0.010724672045200567
489,2019-09-22,-0.01635084869727575,-0.002844929325064884
490,2019-09-21,-0.009419194026379965,-0.017463322163214483
491,2019-09-20,0.009556930438602191,0.030790526704344776
492,2019-09-19,0.0030792800933450632,-0.03176356095722212
493,2019-09-18,0.007418061135706767,-0.0016000066235708204
494,2019-09-17,0.0017967067236989956,0.0055984369924543045
495,2019-09-16,-0.003682929596416153,-0.014517303137912047
496,2019-09-15,0.005146952892947367,-0.006285282015309064
497,2019-09-14,-0.0029935875617057668,0.004480739284957762
498,2019-09-13,0.021263678695118273,-8.053604016402181e-05
499,2019-09-12,0.001014855316373858,0.028757094656588156
500,2019-09-11,-0.017701720772057818,-0.01973957758145878
501,2019-09-10,-0.005244625617352744,-0.012167882669931194
502,2019-09-09,-0.0029295142968524097,-0.0071828526333777695
503,2019-09-08,0.01618014123063144,0.00020840686473531705
504,2019-09-07,-0.020485828610838436,-0.04385457065831951
505,2019-09-06,-0.0013197316333379617,0.028804966656376458
506,2019-09-05,-0.008219262307640552,0.013439181786708852
507,2019-09-04,0.02872058925434016,-0.0268215166924109
508,2019-09-03,0.05202097738817385,0.07455274050871792
509,2019-09-02,0.009766269810238197,0.03629980836278438
510,2019-09-01,0.0038217701177681125,-0.0005036514838271282
511,2019-08-31,0.008945863476224824,0.0008781655457827749
512,2019-08-30,-0.02475733400826288,0.015834284647759968
513,2019-08-29,-0.04758765165453847,-0.07674095565529604
514,2019-08-28,-0.013969837841424505,0.0026473701767872784
515,2019-08-27,0.020829243490111966,-0.01651429440507723
516,2019-08-26,-0.007966642526501115,0.020501996318657522
517,2019-08-25,-0.03140400551222475,0.011967391717088778
518,2019-08-24,0.03205891038235202,-0.03958090903219244
519,2019-08-23,0.005062850967600934,0.030515394980563458
520,2019-08-22,-0.05585696963713225,0.008889496097343404
521,2019-08-21,-0.01724705814531923,-0.06098303318629932
522,2019-08-20,0.05004342525090177,-0.009035459870396355
523,2019-08-19,0.01546432947343406,0.026474807544283028
524,2019-08-18,-0.006316101528418757,0.03198854136787292
525,2019-08-16,0.025279012153991108,0.009893502154230788
526,2019-08-15,-0.09276593892505047,-0.04517487343948321
527,2019-08-14,-0.035624004054466765,-0.04576304698014096
528,2019-08-13,-0.015704788436206374,-0.03574872371932327
529,2019-08-12,0.02243206330577727,-0.000867748432037861
530,2019-08-11,-0.036809607767955936,0.00039993232447678456
531,2019-08-10,-0.018375934395828113,-0.032390297907681435
532,2019-08-09,-0.0005758199360087515,0.005160063075513414
533,2019-08-08,0.03418994010680422,-0.031337290182035
534,2019-08-07,-0.030248154933479748,0.027132649327622424
535,2019-08-06,0.06680481507908967,-0.0039350345776288116
536,2019-08-05,0.012578866214846978,0.09334176326202263
537,2019-08-04,0.02194500177671414,-0.0068758847149605305
538,2019-08-03,0.011598450575963634,0.024433649357944814
539,2019-08-02,0.022130362545778298,0.051698723509727394
540,2019-08-01,0.04716273887913763,0.0037370993181530705
541,2019-07-31,0.009405128415458736,0.04250458396543892
542,2019-07-30,-0.006492644543651466,0.003980451926801491
543,2019-07-29,0.012669561101757964,0.0035484861530103934
544,2019-07-28,-0.044488451888107544,0.005173811284051339
545,2019-07-27,-0.0007548209613974643,-0.033434472915692404
546,2019-07-26,0.006188855398273944,-0.022710447817652253
547,2019-07-25,-0.0038086210297177143,0.020037722887231407
548,2019-07-24,-0.039322466685403686,-0.01652124720984855
549,2019-07-23,-0.027356803924013615,-0.045033520326696955
550,2019-07-22,-0.00776070876539593,-0.005177169223613746
551,2019-07-21,0.020332816740814663,-0.01141552435243185
552,2019-07-20,-0.014176881554406448,0.02272800132834378
553,2019-07-19,0.09245829340454892,0.0612579487160219
554,2019-07-18,0.021267307181342086,0.011604562625655157
555,2019-07-17,-0.1322785333927429,-0.08312141769639712
556,2019-07-16,0.056734384456963514,-0.006851251693065349
557,2019-07-15,-0.11186025723133287,-0.011539626773408846
558,2019-07-14,-0.03293825275213478,-0.0662336731196912
559,2019-07-13,0.03663391939932762,-0.027771123846161788
560,2019-07-12,-0.07352164127144518,-0.0026465792636922317
561,2019-07-11,-0.03695140062854822,-0.09179250138302067
562,2019-07-10,0.014341247986419291,0.03820249461113194
563,2019-07-09,0.05735868485911376,0.03977138707342597
564,2019-07-08,0.01634789049124167,0.04372930339056236
565,2019-07-07,0.024741092188683127,-0.0015923192847732291
566,2019-07-06,-0.017987232817233287,0.007877446950200762
567,2019-07-05,-0.06128015102322807,-0.04855692075023872
568,2019-07-04,0.08929119819734495,0.04426796496814415
569,2019-07-03,0.005009341170300292,0.10785943510234702
570,2019-07-02,-0.013621177885777417,-0.028649682949634422
571,2019-07-01,-0.09414264980968133,-0.053647295263773764
572,2019-06-30,-0.017152177650151614,-0.07341316365106786
573,2019-06-29,0.08627718207211801,0.012959921741326898
574,2019-06-28,-0.1465368418433017,0.009534598910208789
