"Date","unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2019-11-22",-0.03335283791691046,-0.018066602734059134,-0.019939909599871575,-0.02208581680521382,-0.017009339893111708,-0.023450838942603247,-0.019592096547205062,-0.021914599966085135
"2019-11-21",-0.013317191283292895,-0.022745987185035843,0.0035697852060951885,0.0008680720776511608,0.007259394258556928,-0.0008505009435963995,0.004007684425732516,0.0010836353512787555
"2019-11-20",0.,-0.0064899945916711,0.00481827344727892,0.004047407647997048,0.005871010468585736,0.003557056118184132,0.004943216961228236,0.004108913199223574
"2019-11-19",-0.06564417177914106,-0.08005530441094089,-0.0062098622263884184,-0.01571863690251729,0.00677584700879974,-0.02176721528468195,-0.004668660473120867,-0.01495995435558306
"2019-11-18",-0.034143138542350515,-0.04037751140059542,-0.004166242829930833,-0.00896218559370121,0.0023833621780912084,-0.012012908395647948,-0.0033889065644444605,-0.008579528711516127
