,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,-0.01690576460509668,-0.0123929518423636,0.006582792406038,0.6855468749999998,Plackett
1,2021-05-26 20:00:00+00:00,0.05854588787493208,0.0809242402955221,0.0326430667787524,0.6855468749999998,Plackett
2,2021-05-25 20:00:00+00:00,0.024117009512230888,-0.0185545922817037,-0.0622446157222066,0.6855468749999998,Plackett
3,2021-05-24 20:00:00+00:00,-0.12401158469182863,-0.0593439331351376,0.0943300216439482,0.6855468749999998,Plackett
4,2021-05-21 20:00:00+00:00,-0.10247074024374395,-0.1770641065645401,-0.1088085571403067,0.6855468749999998,Plackett
0,2021-05-20 20:00:00+00:00,-0.0023760542299559265,0.0141970269721529,0.0212907228088815,0.7784179687499997,Plackett
1,2021-05-19 20:00:00+00:00,-0.23368860780949102,-0.3041084391187094,-0.0904653208639313,0.7784179687499997,Plackett
2,2021-05-18 20:00:00+00:00,0.04667547259253898,0.0313454728314482,-0.0196937896817927,0.7784179687499997,Plackett
3,2021-05-17 20:00:00+00:00,0.20518949326466698,0.1027148985162037,-0.1316446932912137,0.7784179687499997,Plackett
4,2021-05-14 20:00:00+00:00,0.06490093597828533,0.0935856412306679,0.0368500039875044,0.7784179687499997,Plackett
0,2021-05-13 20:00:00+00:00,-0.013189292310725895,-0.1047254885661322,-0.1196032473721272,0.7653320312499998,Plackett
1,2021-05-12 20:00:00+00:00,-0.0182837419706718,-0.0507100733082409,-0.0423689719148536,0.7653320312499998,Plackett
2,2021-05-11 20:00:00+00:00,0.03046217557799104,0.0449629240764731,0.0189470032696767,0.7653320312499998,Plackett
3,2021-05-10 20:00:00+00:00,-0.09797391022065632,-0.1255188943198375,-0.0359908941145356,0.7653320312499998,Plackett
4,2021-05-07 20:00:00+00:00,-0.03688999085465827,-0.0166974791878368,0.0263839887033625,0.7653320312499998,Plackett
0,2021-05-06 20:00:00+00:00,0.03004985172418553,0.0157422213783803,-0.0192018525217622,0.7451171874999998,Plackett
1,2021-05-05 20:00:00+00:00,0.08387698346010884,0.1214326820011031,0.0504024053813606,0.7451171874999998,Plackett
2,2021-05-04 20:00:00+00:00,-0.06089947010695257,-0.105154633465449,-0.0593935613094369,0.7451171874999998,Plackett
3,2021-05-03 20:00:00+00:00,-0.022339260560467703,-0.0152514441771036,0.0095123512143707,0.7451171874999998,Plackett
4,2021-04-30 20:00:00+00:00,0.09345318487968446,0.1546173776004113,0.0820866754207396,0.7451171874999998,Plackett
0,2021-04-29 20:00:00+00:00,0.03048565005018289,-0.0089022608864371,-0.0494098012974383,0.7971679687499997,Plackett
1,2021-04-28 20:00:00+00:00,-0.00817945502977134,0.0021931669181981,0.0130118398563282,0.7971679687499997,Plackett
2,2021-04-27 20:00:00+00:00,0.011366456743069001,0.0208479807728815,0.0118940102983315,0.7971679687499997,Plackett
3,2021-04-26 20:00:00+00:00,0.12054442692870479,0.1701896003353574,0.0622769295215145,0.7971679687499997,Plackett
4,2021-04-23 20:00:00+00:00,-0.10500120440318472,-0.1359392777995796,-0.038809980592807,0.7971679687499997,Plackett
0,2021-04-22 20:00:00+00:00,-0.023459903918346896,-0.0599775369180938,-0.0532982556894824,0.6851562499999997,Plackett
1,2021-04-21 20:00:00+00:00,-0.0035761440931945734,-0.0170312149225752,-0.0196379597053674,0.6851562499999997,Plackett
2,2021-04-20 20:00:00+00:00,0.027667763113304555,0.0342410680532981,0.0095938772214273,0.6851562499999997,Plackett
3,2021-04-19 20:00:00+00:00,-0.11574995375151939,-0.1831589114936893,-0.0983847957924487,0.6851562499999997,Plackett
4,2021-04-16 20:00:00+00:00,-0.06728055725074471,-0.0881042902204092,-0.0303926775383929,0.6851562499999997,Plackett
0,2021-04-15 20:00:00+00:00,0.01942721426556527,0.0350144105703427,0.0223297272189313,0.6980468749999997,Plackett
1,2021-04-14 20:00:00+00:00,-0.047524992402480454,-0.0612643525495766,-0.0196825752526951,0.6980468749999997,Plackett
2,2021-04-13 20:00:00+00:00,0.2400040926532156,0.2749876699179751,0.0501163725785027,0.6980468749999997,Plackett
3,2021-04-12 20:00:00+00:00,0.2786112271747536,0.3001681768660883,0.030881808175611,0.6980468749999997,Plackett
4,2021-04-09 20:00:00+00:00,0.021843498050727862,0.0289610399599313,0.0101963666970122,0.6980468749999997,Plackett
0,2021-04-08 20:00:00+00:00,0.06702730760611376,0.0887097739256246,0.0325507191191601,0.6661132812499997,Plackett
1,2021-04-07 20:00:00+00:00,-0.12199454568562329,-0.1518752588322903,-0.0448583056182188,0.6661132812499997,Plackett
2,2021-04-06 20:00:00+00:00,0.25882942658035213,0.2459185561323691,-0.0193823945737203,0.6661132812499997,Plackett
3,2021-04-05 20:00:00+00:00,0.3363917798139164,0.3397068826148238,0.0049767853219897,0.6661132812499997,Plackett
4,2021-04-02 20:00:00+00:00,0.0459502530556032,0.0459502530556032,0.0,0.6661132812499997,Plackett
0,2021-04-01 20:00:00+00:00,0.024421499344139362,0.0270390447768479,0.0038323799300737,0.6830078124999996,Plackett
1,2021-03-31 20:00:00+00:00,-0.02597446509832249,-0.0295568312334524,-0.0052449855910395,0.6830078124999996,Plackett
2,2021-03-30 20:00:00+00:00,-0.01013683404734171,0.007325590073304,0.0255669463819577,0.6830078124999996,Plackett
3,2021-03-29 20:00:00+00:00,-0.03407317612770563,0.0147597140541039,0.0714968252018487,0.6830078124999996,Plackett
4,2021-03-26 20:00:00+00:00,0.03383876316645615,0.062426541806147,0.0418557125064962,0.6830078124999996,Plackett
