,datetime,open,timeToMaturityinYears,instrumentName
0,2021-12-31 04:00:00,3743.42,0.0,spot
1,2021-12-31 04:00:00,3749.5,0.07808219178082192,ETHF2022
2,2021-12-31 04:00:00,3797.5,0.2315068493150685,ETHH2022
