,datetime,open,timeToMaturityinYears,instrumentName
0,2021-11-10 23:00:00,4643.14,0.0,spot
1,2021-11-10 23:00:00,4879.5,0.2156392694063927,ETHF2022
2,2021-11-10 23:00:00,4864.75,0.292351598173516,ETHG2022
3,2021-11-10 23:00:00,4886.0,0.3690639269406393,ETHH2022
