,datetime,open,timeToMaturityinYears,instrumentName
0,2021-12-29 15:00:00,3782.42,0.0,spot
1,2021-12-29 15:00:00,3799.0,0.08230593607305936,ETHF2022
2,2021-12-29 15:00:00,3839.0,0.15901826484018264,ETHG2022
