,datetime,open,timeToMaturityinYears,instrumentName
0,2022-01-04 03:00:00,3727.02,0.0,spot
1,2022-01-04 03:00:00,3723.0,0.06723744292237442,ETHF2022
2,2022-01-04 03:00:00,3756.0,0.1439497716894977,ETHG2022
