,datetime,open,timeToMaturityinYears,instrumentName
0,2022-02-25,2597.67,0.0,spot
1,2022-02-25,2590.0,0.0018264840182648403,ETHG2022
2,2022-02-25,2597.5,0.07853881278538812,ETHH2022
