,datetime,open,timeToMaturityinYears,instrumentName
0,2022-01-07 17:00:00,3214.78,0.0,spot
1,2022-01-07 17:00:00,3205.0,0.057420091324200916,ETHF2022
2,2022-01-07 17:00:00,3201.0,0.1341324200913242,ETHG2022
