,datetime,open,timeToMaturityinYears,instrumentName
0,2021-08-30 22:00:00,3332.84,0.0,spot
1,2021-08-30 22:00:00,3459.5,0.41301369863013704,ETHF2022
2,2021-08-30 22:00:00,3508.0,0.4897260273972603,ETHG2022
