,datetime,open,timeToMaturityinYears,instrumentName
0,2021-12-23 17:00:00,3987.52,0.0,spot
1,2021-12-23 17:00:00,4023.0,0.09851598173515981,ETHF2022
2,2021-12-23 17:00:00,4054.5,0.1752283105022831,ETHG2022
3,2021-12-23 17:00:00,4073.5,0.2519406392694064,ETHH2022
