,datetime,open,timeToMaturityinYears,instrumentName
0,2021-02-16 23:00:00,1768.51,0.0,spot
1,2021-02-16 23:00:00,1770.25,0.02659817351598174,ETHG2021
2,2021-02-16 23:00:00,1823.25,0.10331050228310502,ETHH2021
