,datetime,open,timeToMaturityinYears,instrumentName
0,2021-12-03 17:00:00,4343.26,0.0,spot
1,2021-12-03 17:00:00,4369.0,0.15331050228310503,ETHF2022
2,2021-12-03 17:00:00,4418.25,0.2300228310502283,ETHG2022
