,datetime,open,timeToMaturityinYears,instrumentName
0,2022-01-27,2463.88,0.0,spot
1,2022-01-27,2458.0,0.0045662100456621,ETHF2022
2,2022-01-27,2454.0,0.08127853881278539,ETHG2022
3,2022-01-27,2492.0,0.15799086757990866,ETHH2022
