,datetime,open,timeToMaturityinYears,instrumentName
0,2021-02-24 18:00:00,1662.53,0.0,spot
1,2021-02-24 18:00:00,1669.25,0.005251141552511415,ETHG2021
2,2021-02-24 18:00:00,1665.75,0.0819634703196347,ETHH2021
