,datetime,open,timeToMaturityinYears,instrumentName
0,2022-01-05 19:00:00,3747.28,0.0,spot
1,2022-01-05 19:00:00,3738.5,0.06267123287671234,ETHF2022
2,2022-01-05 19:00:00,3739.5,0.1393835616438356,ETHG2022
3,2022-01-05 19:00:00,3781.5,0.2160958904109589,ETHH2022
